转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113070,渝水转债,124.353,-0.29,167.163,42.81,87.0763,4.72,103.4019,AAA,19.0,4.347707049965777,110.9,116.44500000000001,True,条款解析,2031-01-09,True
113067,燃23转债,128.009,-0.35,171.249,43.24,89.3646,7.24,104.9935,AAA,30.0,2.8939082819986313,108.8,114.24,True,条款解析,2029-07-27,True
110093,神马转债,123.623,0.07,175.423,51.8,81.4356,8.08,105.6658,AAA,30.0,2.529774127310062,108.8,114.24,True,条款解析,2029-03-16,True
123172,漱玉转债,129.079,-0.56,175.659,46.58,88.0617,14.91,111.3492,AA-,8.0,2.2806297056810405,115.0,120.75,True,条款解析,2028-12-15,True
123183,海顺转债,129.387,-0.55,178.077,48.69,87.0163,11.63,112.4639,AA-,6.33,2.5489390828199863,117.0,122.85000000000001,True,条款解析,2029-03-23,True
113659,莱克转债,129.191,-0.59,178.151,48.96,86.7276,31.72,109.4465,AA,12.0,2.11088295687885,111.8,117.39,True,条款解析,2028-10-14,True
127102,浙建转债,121.819,0.29,182.719,60.9,75.7129,10.17,105.8607,AA+,10.0,3.3073237508555784,111.3,116.865,True,条款解析,2029-12-25,True
110100,龙建转债,119.648,-1.02,183.588,63.94,72.9847,4.59,102.619,AA,10.0,5.382614647501711,113.4,119.07000000000001,True,条款解析,2032-01-22,True
127108,太能转债,123.353,-0.38,183.773,60.42,76.8953,5.54,108.0078,AA+,29.5,4.561259411362081,108.0078,113.40819,True,纯债价值回退,2031-03-28,True
110095,双良转债,116.052,-0.45,186.002,69.95,68.2848,6.18,106.3901,AA-,26.0,2.926762491444216,111.8,117.39,False,条款解析,2029-08-08,True
123216,科顺转债,123.3,0.24,189.63,66.33,74.1301,6.61,111.115,AA-,21.98,2.915811088295688,116.8,122.64,True,条款解析,2029-08-04,True
113674,华设转债,127.011,-0.78,195.471,68.46,75.3957,6.95,109.8435,AA,4.0,2.8774811772758384,113.8,119.49000000000001,True,条款解析,2029-07-21,True
113682,益丰转债,124.923,-0.33,196.503,71.58,72.8053,31.44,107.6058,AA,17.97432,3.4962354551676933,113.3,118.965,True,条款解析,2030-03-04,True
111018,华康转债,124.147,-0.05,202.11700000000002,77.97,69.7558,15.97,110.9072,AA-,13.03023,3.3073237508555784,118.5,124.42500000000001,False,条款解析,2029-12-25,True
123193,海能转债,126.871,-0.49,210.281,83.41,69.1724,14.5,112.2867,AA-,6.0,2.6064339493497606,117.0,122.85000000000001,True,条款解析,2029-04-13,True
123168,惠云转债,127.8,-0.35,210.81,83.01,69.8324,10.74,113.624,AA-,4.9,2.220396988364134,113.624,119.3052,True,纯债价值回退,2028-11-23,True
113679,芯能转债,124.196,0.01,216.856,92.66,64.4622,12.55,111.5935,AA-,8.8,3.143052703627652,118.5,124.42500000000001,False,条款解析,2029-10-26,True
123264,双乐转债,123.048,-0.75,221.40800000000002,98.36,62.033,36.4,99.7455,AA-,8.0,5.308692676249144,113.5,119.17500000000001,True,条款解析,2031-12-26,True
123192,科思转债,123.0,-0.96,222.1,99.1,61.7783,17.32,112.2867,AA-,7.249178,2.6064339493497606,117.0,122.85000000000001,True,条款解析,2029-04-13,True
113671,武进转债,127.319,-0.96,222.889,95.57,65.1015,7.88,107.9992,AA,3.1,2.847364818617385,107.9992,113.39916000000001,True,纯债价值回退,2029-07-10,True
127085,韵达转债,120.71,-0.66,225.07999999999998,104.37,59.0633,11.53,106.6493,AA+,24.5,2.6009582477754964,109.8,115.29,True,条款解析,2029-04-11,True
113666,爱玛转债,120.195,-0.45,226.325,106.13,58.3108,37.06,108.7338,AA,20.0,2.4722792607802875,111.8,117.39,True,条款解析,2029-02-23,True
111009,盛泰转债,120.28,-2.4,230.97,110.69,57.0885,10.51,109.3157,AA,7.0118,2.1765913757700206,111.8,117.39,True,条款解析,2028-11-07,True
123262,神宇转债,129.486,-2.78,237.24599999999998,107.76,62.3252,38.62,100.0043,AA-,5.0,5.2676249144421625,100.0043,105.00451500000001,True,纯债价值回退,2031-12-11,True
113693,志邦转债,120.709,-0.89,240.589,119.88,54.8967,11.13,105.3748,AA,6.7,4.5338809034907595,113.8,119.49000000000001,True,条款解析,2031-03-18,True
111014,李子转债,122.073,-0.59,262.653,140.58,50.7414,18.21,110.0142,AA,6.0,2.7926078028747434,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118042,奥维转债,124.5,-0.48,270.24,145.74,50.6632,83.69,111.2552,AA-,11.4,2.9322381930184807,117.0,122.85000000000001,True,条款解析,2029-08-10,True
123180,浙矿转债,128.001,-0.43,292.851,164.85,48.3295,47.59,112.5809,AA-,3.2,2.510609171800137,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,122.691,-0.33,315.121,192.43,41.9552,37.54,113.2326,AA,7.7,2.617385352498289,116.8,122.64,True,条款解析,2029-04-17,True
113660,寿22转债,123.164,-0.33,330.154,206.99,40.1194,36.84,110.6043,AA-,3.98,2.2039698836413417,114.0,119.7,True,条款解析,2028-11-17,True
118032,建龙转债,123.538,-0.41,356.188,232.65,37.1377,71.41,112.5893,AA-,7.0,2.507871321013005,117.0,122.85000000000001,True,条款解析,2029-03-08,True
123179,立高转债,121.85,-0.12,455.71000000000004,333.86,28.0854,94.64,112.8891,AA-,9.5,2.5051334702258727,112.8891,118.533555,True,纯债价值回退,2029-03-07,True
