转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
123183,海顺转债,125.9,0.25,181.17000000000002,55.27,81.0834,11.63,112.7149,AA-,6.33,2.5051334702258727,117.0,122.85000000000001,True,条款解析,2029-03-23,True
127108,太能转债,123.357,0.11,182.65699999999998,59.3,77.4368,5.54,108.2217,AA+,29.5,4.517453798767967,108.2217,113.632785,True,纯债价值回退,2031-03-28,True
127059,永东转2,128.167,0.12,182.847,54.68,82.8607,8.11,113.7196,AA-,3.8,1.5496235455167693,113.7196,119.40558,True,纯债价值回退,2028-04-08,True
110100,龙建转债,117.925,-0.03,183.965,66.04,71.024,4.59,102.8317,AA,10.0,5.338809034907597,113.4,119.07000000000001,False,条款解析,2032-01-22,True
110095,双良转债,114.513,0.44,185.043,70.53,67.1521,6.18,106.6919,AA-,26.0,2.8829568788501025,111.8,117.39,False,条款解析,2029-08-08,True
110090,爱迪转债,128.411,1.36,185.381,56.97,81.8076,17.15,109.2159,AA,15.7,2.0095824777549622,109.2159,114.67669500000001,True,纯债价值回退,2028-09-23,True
110086,精工转债,120.821,0.2,186.131,65.31,73.0853,4.57,110.961,AA,20.0,1.5879534565366187,110.961,116.50905,True,纯债价值回退,2028-04-22,True
127102,浙建转债,119.302,0.06,186.652,67.35,71.2881,10.17,106.0382,AA+,10.0,3.263518138261465,111.3,116.865,True,条款解析,2029-12-25,True
113652,伟22转债,121.582,0.33,194.152,72.57,70.4522,19.02,108.5427,AA,14.77,1.83709787816564,110.0,115.5,True,条款解析,2028-07-22,True
123216,科顺转债,122.395,1.04,195.635,73.24,70.6505,6.61,111.4288,AA-,21.98,2.8720054757015743,116.8,122.64,False,条款解析,2029-08-04,True
113682,益丰转债,124.31,0.47,195.88,71.57,72.4555,31.44,107.7857,AA,17.97432,3.4524298425735798,113.3,118.965,True,条款解析,2030-03-04,True
113674,华设转债,126.983,0.49,197.683,70.7,74.3885,6.95,109.9739,AA,4.0,2.833675564681725,113.8,119.49000000000001,True,条款解析,2029-07-21,True
127069,小熊转债,125.199,0.55,197.829,72.63,72.5235,43.71,113.3615,AA-,5.36,1.894592744695414,113.3615,119.02957500000001,True,纯债价值回退,2028-08-12,True
111018,华康转债,124.376,0.22,198.61599999999999,74.24,71.3838,15.97,111.2637,AA-,13.03023,3.263518138261465,118.5,124.42500000000001,False,条款解析,2029-12-25,True
113692,保隆转债,127.16,-0.03,199.05,71.89,73.9785,39.16,105.5281,AA,13.9,4.112251882272417,113.1,118.755,True,条款解析,2030-10-31,True
123193,海能转债,127.08,1.37,200.26,73.18,73.3793,14.5,112.5473,AA-,6.0,2.5626283367556466,117.0,122.85000000000001,True,条款解析,2029-04-13,True
113647,禾丰转债,116.228,-0.16,201.788,85.56,62.6363,10.09,110.961,AA,15.0,1.5879534565366187,112.0,117.60000000000001,False,条款解析,2028-04-22,True
113627,太平转债,111.192,0.22,206.232,95.04,57.0112,20.61,108.6294,AA,8.0,0.8158795345653662,110.0,115.5,False,条款解析,2027-07-15,True
123168,惠云转债,128.464,0.91,208.584,80.12,71.3222,10.74,113.8314,AA-,4.9,2.1765913757700206,113.8314,119.52297,True,纯债价值回退,2028-11-23,True
113648,巨星转债,115.401,-0.49,213.091,97.69,58.3736,24.84,109.0013,AA-,10.0,1.596167008898015,110.0,115.5,False,条款解析,2028-04-25,True
127085,韵达转债,119.325,0.53,216.715,97.39,60.451,11.53,106.7871,AA+,24.5,2.5571526351813825,109.8,115.29,True,条款解析,2029-04-11,True
113679,芯能转债,125.338,0.43,217.63799999999998,92.3,65.1793,12.55,111.9322,AA-,8.8,3.0992470910335386,118.5,124.42500000000001,True,条款解析,2029-10-26,True
127068,顺博转债,118.97,0.19,218.92000000000002,99.95,59.5,10.0,106.1188,AA-,8.3,1.894592744695414,106.1188,111.42474,True,纯债价值回退,2028-08-12,True
127044,蒙娜转债,115.513,0.09,221.143,105.63,56.1741,19.76,110.241,AA-,11.6893,0.9034907597535934,110.241,115.75305,False,纯债价值回退,2027-08-16,True
113634,珀莱转债,120.407,-0.1,223.71699999999998,103.31,59.2235,94.27,114.6063,AA,7.51713,1.215605749486653,115.0,120.75,False,条款解析,2027-12-08,True
123113,仙乐转债,114.572,0.24,224.442,109.87,54.5914,31.69,111.8898,AA-,10.248929,0.5776865160848734,113.0,118.65,False,条款解析,2027-04-19,True
113666,爱玛转债,120.185,-0.24,228.025,107.84,57.8251,37.06,108.883,AA,20.0,2.428473648186174,111.8,117.39,True,条款解析,2029-02-23,True
113655,欧22转债,118.195,0.61,228.545,110.35,56.1903,51.29,110.4096,AA,20.0,1.8754277891854894,110.4096,115.93008,True,纯债价值回退,2028-08-05,True
113671,武进转债,125.851,0.06,229.49099999999999,103.64,61.802,7.88,108.1289,AA,3.1,2.8035592060232717,108.1289,113.535345,True,纯债价值回退,2029-07-10,True
123264,双乐转债,121.9,0.47,230.12,108.22,58.544,36.4,100.3947,AA-,8.0,5.2648870636550305,113.5,119.17500000000001,True,条款解析,2031-12-26,True
123192,科思转债,123.8,-0.03,230.37,106.57,59.9307,17.32,112.5473,AA-,7.249178,2.5626283367556466,117.0,122.85000000000001,True,条款解析,2029-04-13,True
113638,台21转债,122.042,0.08,230.572,108.53,58.5259,16.01,111.5553,AA,6.0,1.273100616016427,112.0,117.60000000000001,True,条款解析,2027-12-29,True
113700,海天转债,128.741,1.09,233.57100000000003,104.83,62.8525,12.41,102.722,AA,8.01,5.377138945927447,113.4,119.07000000000001,True,条款解析,2032-02-05,True
111009,盛泰转债,120.85,0.45,234.32,113.47,56.6127,10.51,109.4686,AA,7.0118,2.132785763175907,111.8,117.39,True,条款解析,2028-11-07,True
127062,垒知转债,122.947,-0.19,245.847,122.9,55.1587,7.56,113.6337,AA-,3.963,1.5852156057494866,113.6337,119.315385,True,纯债价值回退,2028-04-21,True
113693,志邦转债,120.782,0.34,249.402,128.62,52.8302,11.13,105.5845,AA,6.7,4.490075290896646,113.8,119.49000000000001,True,条款解析,2031-03-18,True
118042,奥维转债,126.001,0.99,260.021,134.02,53.8416,83.69,111.5717,AA-,11.4,2.8884325804243667,117.0,122.85000000000001,True,条款解析,2029-08-10,True
111014,李子转债,120.114,0.26,265.874,145.76,48.8742,18.21,110.1491,AA,6.0,2.74880219028063,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118068,迪威转债,126.921,0.29,269.061,142.14,52.4161,32.49,97.9004,AA-,9.07705,5.705681040383299,113.5,119.17500000000001,True,条款解析,2032-06-04,True
118066,统联转债,128.639,1.33,282.55899999999997,153.92,50.6612,55.96,99.4196,AA-,5.76,5.448323066392882,113.5,119.17500000000001,True,条款解析,2032-03-02,True
113650,博22转债,121.7,0.67,283.19,161.49,46.5406,23.27,113.1571,AA-,8.0,1.7796030116358659,115.0,120.75,True,条款解析,2028-07-01,True
123117,健帆转债,109.61,-0.01,288.2,178.59,39.3447,38.15,108.7341,AA,10.0,0.75564681724846,108.7341,114.170805,False,纯债价值回退,2027-06-23,True
123180,浙矿转债,129.677,0.53,303.957,174.28,47.2788,47.59,112.8255,AA-,3.2,2.4668035592060233,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,120.854,0.17,321.114,200.26,40.2504,37.54,113.3816,AA,7.7,2.5735797399041753,116.8,122.64,False,条款解析,2029-04-17,True
113660,寿22转债,122.253,0.16,341.443,219.19,38.3008,36.84,110.8043,AA-,3.98,2.1601642710472277,114.0,119.7,True,条款解析,2028-11-17,True
118032,建龙转债,122.719,0.12,366.109,243.39,35.7373,71.41,112.8334,AA-,7.0,2.4640657084188913,117.0,122.85000000000001,False,条款解析,2029-03-08,True
118005,天奈转债,119.852,-0.26,367.332,247.48,34.4915,99.01,109.1096,AA-,8.3,1.352498288843258,110.0,115.5,True,条款解析,2028-01-27,True
113633,科沃转债,111.58,0.38,398.12,286.54,28.8663,172.97,109.7417,AA,10.4,1.1937029431895962,110.0,115.5,False,条款解析,2027-11-30,True
123179,立高转债,120.81,0.05,477.05,356.24,26.4793,94.64,113.1332,AA-,9.5,2.461327857631759,113.1332,118.78986,True,纯债价值回退,2029-03-07,True
