转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113650,博22转债,124.819,-1.04,264.069,139.25,52.1702,23.27,112.8258,AA-,8.0,1.8672142368240932,115.0,120.75,True,条款解析,2028-07-01,True
118042,奥维转债,126.841,-0.31,266.731,139.89,52.8737,83.69,111.0516,AA-,11.4,2.976043805612594,117.0,122.85000000000001,True,条款解析,2029-08-10,True
123117,健帆转债,113.899,-0.75,288.73900000000003,174.84,41.4417,38.15,108.5711,AA,10.0,0.8432580424366872,108.5711,113.999655,False,纯债价值回退,2027-06-23,True
123180,浙矿转债,128.658,-0.57,289.538,160.88,49.3171,47.59,112.3921,AA-,3.2,2.5544147843942504,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,123.094,-0.32,320.07399999999996,196.98,41.4491,37.54,113.0858,AA,7.7,2.6611909650924024,116.8,122.64,True,条款解析,2029-04-17,True
113660,寿22转债,125.514,0.4,328.724,203.21,41.3952,36.84,110.4391,AA-,3.98,2.2477754962354553,114.0,119.7,True,条款解析,2028-11-17,True
113633,科沃转债,113.388,-0.07,330.238,216.85,35.7866,172.97,109.563,AA,10.4,1.2813141683778233,110.0,115.5,False,条款解析,2027-11-30,True
118032,建龙转债,124.038,-0.21,347.658,223.62,38.328,71.41,112.4006,AA-,7.0,2.5516769336071183,117.0,122.85000000000001,True,条款解析,2029-03-08,True
118005,天奈转债,122.284,-0.41,389.614,267.33,33.2896,99.01,108.82,AA-,8.3,1.4401095140314852,110.0,115.5,True,条款解析,2028-01-27,True
123179,立高转债,122.001,0.26,453.15099999999995,331.15,28.2967,94.64,112.7002,AA-,9.5,2.5489390828199863,112.7002,118.33521,True,纯债价值回退,2029-03-07,True
