转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
110090,爱迪转债,124.143,-1.46,179.893,55.75,79.7085,17.15,107.9819,AA,15.7,1.995893223819302,107.9819,113.380995,True,纯债价值回退,2028-09-23,True
110086,精工转债,118.679,-0.9,180.099,61.42,73.523,4.57,111.0305,AA,20.0,1.5742642026009583,111.0305,116.582025,True,纯债价值回退,2028-04-22,True
127108,太能转债,120.232,-0.85,180.352,60.12,75.0903,5.54,108.3729,AA+,29.5,4.503764544832307,108.3729,113.791545,True,纯债价值回退,2031-03-28,True
127102,浙建转债,117.339,-1.4,182.389,65.05,71.0914,10.17,106.1382,AA+,10.0,3.249828884325804,111.3,116.865,True,条款解析,2029-12-25,True
123193,海能转债,126.766,-0.97,183.866,57.1,80.6897,14.5,112.6339,AA-,6.0,2.5489390828199863,117.0,122.85000000000001,True,条款解析,2029-04-13,True
110095,双良转债,111.816,-1.1,185.436,73.62,64.4013,6.18,106.7755,AA-,26.0,2.869267624914442,111.8,117.39,False,条款解析,2029-08-08,True
113652,伟22转债,118.52,-1.62,187.25,68.73,70.2419,19.02,108.6083,AA,14.77,1.8234086242299794,110.0,115.5,True,条款解析,2028-07-22,True
127069,小熊转债,122.065,-0.91,191.015,68.95,72.2489,43.71,113.4354,AA-,5.36,1.8809034907597535,113.4354,119.10717000000001,True,纯债价值回退,2028-08-12,True
111018,华康转债,121.737,-1.45,191.387,69.65,71.7595,15.97,111.3454,AA-,13.03023,3.249828884325804,118.5,124.42500000000001,False,条款解析,2029-12-25,True
113692,保隆转债,125.778,-1.14,191.90800000000002,66.13,75.7091,38.78,105.6029,AA,13.9,4.098562628336755,113.1,118.755,True,条款解析,2030-10-31,True
113674,华设转债,124.827,-0.77,192.317,67.49,74.5297,6.91,110.0207,AA,4.0,2.8199863107460645,113.8,119.49000000000001,True,条款解析,2029-07-21,True
127072,博实转债,127.85,-1.04,195.12,67.27,76.4348,14.81,110.2192,AA,4.5,1.9931553730321698,113.8,119.49000000000001,True,条款解析,2028-09-22,True
123216,科顺转债,120.8,-1.56,195.51999999999998,74.72,69.1377,6.61,111.5161,AA-,21.98,2.858316221765914,116.8,122.64,False,条款解析,2029-08-04,True
123253,永贵转债,128.25,-0.91,196.32,68.07,76.3057,18.19,106.5473,AA-,9.8,4.462696783025325,117.2,123.06,True,条款解析,2031-03-13,True
113682,益丰转债,123.559,-0.62,199.499,75.94,70.229,31.44,107.8258,AA,17.97432,3.4387405886379194,113.3,118.965,True,条款解析,2030-03-04,True
123252,银邦转债,126.81,-1.07,201.19,74.38,72.72,12.5,107.0427,AA-,7.85,4.284736481861739,107.0427,112.394835,True,纯债价值回退,2031-01-07,True
113647,禾丰转债,114.905,-0.2,201.305,86.4,61.6452,10.09,111.0305,AA,15.0,1.5742642026009583,112.0,117.60000000000001,False,条款解析,2028-04-22,True
113627,太平转债,110.02,-0.01,201.37,91.35,57.4964,20.61,108.6614,AA,8.0,0.8021902806297057,110.0,115.5,False,条款解析,2027-07-15,True
113679,芯能转债,123.501,-0.03,202.061,78.56,69.1633,12.55,112.0169,AA-,8.8,3.0855578370978782,118.5,124.42500000000001,False,条款解析,2029-10-26,True
123168,惠云转债,125.5,-0.89,202.85,77.35,70.7635,10.74,113.9131,AA-,4.9,2.16290212183436,113.9131,119.608755,True,纯债价值回退,2028-11-23,True
127068,顺博转债,114.502,-1.66,209.232,94.73,58.8,10.0,106.188,AA-,8.3,1.8809034907597535,106.188,111.49740000000001,True,纯债价值回退,2028-08-12,True
127085,韵达转债,117.0,-1.29,214.51,97.51,59.2368,11.53,106.8867,AA+,24.5,2.543463381245722,109.8,115.29,True,条款解析,2029-04-11,True
113648,巨星转债,112.796,-0.61,214.51600000000002,101.72,55.9179,24.84,109.0571,AA-,10.0,1.5824777549623545,110.0,115.5,False,条款解析,2028-04-25,True
113634,珀莱转债,118.792,-0.64,217.172,98.38,59.8812,94.27,114.6705,AA,7.51713,1.2019164955509924,115.0,120.75,False,条款解析,2027-12-08,True
113638,台21转债,118.566,-0.87,218.166,99.6,59.4004,16.01,111.6204,AA,6.0,1.2594113620807665,112.0,117.60000000000001,True,条款解析,2027-12-29,True
123264,双乐转债,121.399,-0.33,218.499,97.1,61.5934,36.4,100.6015,AA-,8.0,5.25119780971937,113.5,119.17500000000001,True,条款解析,2031-12-26,True
113671,武进转债,121.769,-1.25,219.209,97.44,61.6751,7.88,108.1764,AA,3.1,2.7898699520876113,108.1764,113.58522,True,纯债价值回退,2029-07-10,True
123262,神宇转债,128.12,-0.91,220.13,92.01,66.7271,38.62,100.7813,AA-,5.0,5.210130047912389,100.7813,105.82036500000001,True,纯债价值回退,2031-12-11,True
113655,欧22转债,117.217,-0.35,221.987,104.77,57.2431,51.29,110.4761,AA,20.0,1.8617385352498288,110.4761,115.99990500000001,True,纯债价值回退,2028-08-05,True
111009,盛泰转债,119.025,-0.93,222.10500000000002,103.08,58.6108,10.51,109.5362,AA,7.0118,2.1190965092402463,111.8,117.39,True,条款解析,2028-11-07,True
113666,爱玛转债,116.994,-1.27,222.514,105.52,56.9248,36.68,108.9461,AA,20.0,2.414784394250513,111.8,117.39,False,条款解析,2029-02-23,True
123192,科思转债,121.521,-0.36,223.901,102.38,60.0462,17.32,112.6339,AA-,7.249178,2.5489390828199863,117.0,122.85000000000001,False,条款解析,2029-04-13,True
113700,海天转债,125.4,-1.32,224.66000000000003,99.26,62.9331,12.41,102.8779,AA,8.01,5.363449691991787,113.4,119.07000000000001,True,条款解析,2032-02-05,True
127044,蒙娜转债,113.2,-1.04,225.01999999999998,111.82,53.4413,19.76,110.3001,AA-,11.6893,0.8898015058179329,110.3001,115.815105,False,纯债价值回退,2027-08-16,True
113693,志邦转债,119.465,-0.97,233.925,114.46,55.7053,11.13,105.6749,AA,6.7,4.476386036960986,113.8,119.49000000000001,False,条款解析,2031-03-18,True
127062,垒知转债,121.07,-0.63,235.42,114.35,56.4815,7.56,113.6914,AA-,3.963,1.571526351813826,113.6914,119.37597000000001,True,纯债价值回退,2028-04-21,True
111014,李子转债,118.66,-0.55,258.48,139.82,49.4783,18.21,110.2003,AA,6.0,2.735112936344969,113.8,119.49000000000001,False,条款解析,2029-06-20,True
118042,奥维转债,123.942,-1.16,259.322,135.38,52.6562,83.39,111.6591,AA-,11.4,2.8747433264887063,117.0,122.85000000000001,True,条款解析,2029-08-10,True
118068,迪威转债,123.66,-1.08,260.40999999999997,136.75,52.2315,32.49,98.3365,AA-,9.07705,5.691991786447638,113.5,119.17500000000001,True,条款解析,2032-06-04,True
118066,统联转债,125.704,-1.52,268.944,143.24,51.6798,55.96,99.7186,AA-,5.76,5.434633812457221,113.5,119.17500000000001,True,条款解析,2032-03-02,True
113650,博22转债,118.829,-0.23,281.679,162.85,45.2084,23.27,113.2251,AA-,8.0,1.7659137577002053,115.0,120.75,False,条款解析,2028-07-01,True
123117,健帆转债,109.5,-0.03,288.74,179.24,39.2136,38.15,108.7635,AA,10.0,0.7419575633127995,108.7635,114.201675,False,纯债价值回退,2027-06-23,True
123180,浙矿转债,127.896,-0.48,296.146,168.25,47.6781,47.59,112.9114,AA-,3.2,2.4531143052703626,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,119.837,-0.71,304.027,184.19,42.1684,37.54,113.4421,AA,7.7,2.5598904859685145,116.8,122.64,False,条款解析,2029-04-17,True
113660,寿22转债,120.557,-0.64,326.647,206.09,39.3865,36.84,110.8835,AA-,3.98,2.1464750171115674,114.0,119.7,True,条款解析,2028-11-17,True
118032,建龙转债,120.764,-0.33,340.99399999999997,220.23,37.7118,71.41,112.9192,AA-,7.0,2.4503764544832305,117.0,122.85000000000001,False,条款解析,2029-03-08,True
118005,天奈转债,120.605,0.11,375.575,254.97,33.9764,99.01,109.1575,AA-,8.3,1.3388090349075976,110.0,115.5,True,条款解析,2028-01-27,True
113633,科沃转债,111.07,0.1,392.79,281.72,29.0975,172.97,109.8021,AA,10.4,1.1800136892539357,110.0,115.5,False,条款解析,2027-11-30,True
123179,立高转债,120.2,-0.12,468.24,348.04,26.828,94.64,113.2192,AA-,9.5,2.4476386036960984,113.2192,118.88016,True,纯债价值回退,2029-03-07,True
