转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
110095,双良转债,114.407,-0.09,183.55700000000002,69.15,67.6375,6.18,106.7221,AA-,26.0,2.8774811772758384,111.8,117.39,False,条款解析,2029-08-08,True
127102,浙建转债,119.897,0.5,184.227,64.33,72.9597,10.17,106.0318,AA+,10.0,3.2580424366872007,111.3,116.865,True,条款解析,2029-12-25,True
123216,科顺转债,123.7,1.07,185.61,61.91,76.3994,6.61,111.4602,AA-,21.98,2.86652977412731,116.8,122.64,True,条款解析,2029-08-04,True
110086,精工转债,121.754,0.77,187.844,66.09,73.3042,4.57,110.9825,AA,20.0,1.5824777549623545,110.9825,116.531625,True,纯债价值回退,2028-04-22,True
123193,海能转债,128.95,1.47,190.0,61.05,80.069,14.5,112.5739,AA-,6.0,2.5571526351813825,117.0,122.85000000000001,True,条款解析,2029-04-13,True
113652,伟22转债,121.5,-0.07,192.43,70.93,71.0831,19.02,108.5607,AA,14.77,1.8316221765913758,110.0,115.5,True,条款解析,2028-07-22,True
113674,华设转债,127.397,0.33,193.17700000000002,65.78,76.8452,6.91,109.9722,AA,4.0,2.8281998631074607,113.8,119.49000000000001,True,条款解析,2029-07-21,True
111018,华康转债,124.87,0.4,193.57999999999998,68.71,74.0138,15.97,111.2986,AA-,13.03023,3.2580424366872007,118.5,124.42500000000001,True,条款解析,2029-12-25,True
127069,小熊转债,124.812,-0.31,194.612,69.8,73.5072,43.71,113.3839,AA-,5.36,1.88911704312115,113.3839,119.053095,True,纯债价值回退,2028-08-12,True
113647,禾丰转债,116.514,0.25,196.824,80.31,64.6184,10.09,110.9825,AA,15.0,1.5824777549623545,112.0,117.60000000000001,False,条款解析,2028-04-22,True
113692,保隆转债,127.337,0.14,197.23700000000002,69.9,74.9489,39.16,105.5853,AA,13.9,4.1067761806981515,113.1,118.755,True,条款解析,2030-10-31,True
113682,益丰转债,124.416,0.09,201.016,76.6,70.4517,31.44,107.7895,AA,17.97432,3.4469541409993156,113.3,118.965,True,条款解析,2030-03-04,True
113627,太平转债,110.483,-0.64,202.15300000000002,91.67,57.6419,20.61,108.6447,AA,8.0,0.810403832991102,110.0,115.5,False,条款解析,2027-07-15,True
123168,惠云转债,129.077,0.48,204.11700000000002,75.04,73.743,10.74,113.8536,AA-,4.9,2.1711156741957565,113.8536,119.54628000000001,True,纯债价值回退,2028-11-23,True
113648,巨星转债,115.559,0.14,210.429,94.87,59.2995,24.84,109.026,AA-,10.0,1.5906913073237507,110.0,115.5,True,条款解析,2028-04-25,True
127085,韵达转债,119.962,0.53,215.882,95.92,61.2316,11.53,106.7929,AA+,24.5,2.5516769336071183,109.8,115.29,True,条款解析,2029-04-11,True
127068,顺博转债,118.503,-0.39,216.003,97.5,60.0,10.0,106.1397,AA-,8.3,1.88911704312115,106.1397,111.44668500000002,True,纯债价值回退,2028-08-12,True
127044,蒙娜转债,115.348,-0.14,216.878,101.53,57.2368,19.76,110.2603,AA-,11.6893,0.8980150581793293,110.2603,115.77331500000001,False,纯债价值回退,2027-08-16,True
113679,芯能转债,125.071,-0.21,216.961,91.89,65.1793,12.55,111.965,AA-,8.8,3.0937713894592744,118.5,124.42500000000001,True,条款解析,2029-10-26,True
123113,仙乐转债,114.41,-0.14,218.20999999999998,103.8,56.1376,31.69,111.8999,AA-,10.248929,0.5722108145106092,113.0,118.65,False,条款解析,2027-04-19,True
113634,珀莱转债,120.327,-0.07,219.71699999999998,99.39,60.3479,94.27,114.6292,AA,7.51713,1.2101300479123889,115.0,120.75,False,条款解析,2027-12-08,True
123264,双乐转债,121.755,-0.12,223.385,101.63,60.3846,36.4,100.5812,AA-,8.0,5.259411362080766,113.5,119.17500000000001,True,条款解析,2031-12-26,True
113666,爱玛转债,119.763,-0.35,224.203,104.44,58.5807,37.06,108.893,AA,20.0,2.42299794661191,111.8,117.39,True,条款解析,2029-02-23,True
113655,欧22转债,118.292,0.08,224.312,106.02,57.4186,51.29,110.4274,AA,20.0,1.8699520876112252,110.4274,115.94877000000001,True,纯债价值回退,2028-08-05,True
113671,武进转债,125.43,-0.33,225.10000000000002,99.67,62.8173,7.88,108.1282,AA,3.1,2.7980835044490076,108.1282,113.53461000000001,True,纯债价值回退,2029-07-10,True
123192,科思转债,123.7,-0.08,226.97,103.27,60.8545,17.32,112.5739,AA-,7.249178,2.5571526351813825,117.0,122.85000000000001,True,条款解析,2029-04-13,True
111009,盛泰转债,121.062,0.18,228.622,107.56,58.3254,10.51,109.484,AA,7.0118,2.127310061601643,111.8,117.39,True,条款解析,2028-11-07,True
113638,台21转债,121.751,-0.24,231.801,110.05,57.9638,16.01,111.5781,AA,6.0,1.267624914442163,112.0,117.60000000000001,True,条款解析,2027-12-29,True
113700,海天转债,128.928,0.15,233.528,104.6,63.0137,12.41,102.8634,AA,8.01,5.371663244353183,113.4,119.07000000000001,True,条款解析,2032-02-05,True
127062,垒知转债,123.086,0.11,242.546,119.46,56.0847,7.56,113.6596,AA-,3.963,1.5797399041752225,113.6596,119.34258,True,纯债价值回退,2028-04-21,True
113693,志邦转债,122.206,1.18,244.45600000000002,122.25,54.9865,11.13,105.6701,AA,6.7,4.484599589322382,113.8,119.49000000000001,True,条款解析,2031-03-18,True
118042,奥维转债,125.689,-0.25,261.859,136.17,53.2202,83.69,111.6034,AA-,11.4,2.8829568788501025,117.0,122.85000000000001,True,条款解析,2029-08-10,True
111014,李子转债,120.585,0.39,262.415,141.83,49.8627,18.21,110.1503,AA,6.0,2.7433264887063653,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118068,迪威转债,127.392,0.37,265.402,138.01,53.5242,32.49,98.1838,AA-,9.07705,5.700205338809035,113.5,119.17500000000001,True,条款解析,2032-06-04,True
118066,统联转债,129.184,0.42,274.994,145.81,52.5554,55.96,99.6522,AA-,5.76,5.4428473648186175,113.5,119.17500000000001,True,条款解析,2032-03-02,True
113650,博22转债,121.337,-0.3,278.717,157.38,47.1422,23.27,113.1806,AA-,8.0,1.7741273100616017,115.0,120.75,True,条款解析,2028-07-01,True
123117,健帆转债,109.609,0.0,285.259,175.65,39.7641,38.15,108.7476,AA,10.0,0.7501711156741958,108.7476,114.18498000000001,False,纯债价值回退,2027-06-23,True
123180,浙矿转债,129.767,0.07,300.627,170.86,47.9092,47.59,112.8507,AA-,3.2,2.461327857631759,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,121.238,0.32,311.128,189.89,41.8221,37.54,113.3881,AA,7.7,2.568104038329911,116.8,122.64,False,条款解析,2029-04-17,True
113660,寿22转债,123.164,0.75,326.664,203.5,40.5809,36.84,110.8258,AA-,3.98,2.1546885694729636,114.0,119.7,True,条款解析,2028-11-17,True
118032,建龙转债,122.395,-0.26,351.465,229.07,37.1937,71.41,112.8585,AA-,7.0,2.458590006844627,117.0,122.85000000000001,False,条款解析,2029-03-08,True
118005,天奈转债,120.317,0.39,375.597,255.28,33.8653,99.01,109.1352,AA-,8.3,1.3470225872689938,110.0,115.5,True,条款解析,2028-01-27,True
113633,科沃转债,111.432,-0.13,395.15200000000004,283.72,29.0397,172.97,109.7635,AA,10.4,1.1882272416153319,110.0,115.5,False,条款解析,2027-11-30,True
123179,立高转债,120.55,-0.22,468.13,347.58,26.9336,94.64,113.1585,AA-,9.5,2.455852156057495,113.1585,118.81642500000001,True,纯债价值回退,2029-03-07,True
