转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113051,节能转债,120.081,0.45,138.741,18.66,101.2012,3.33,108.7109,AAA,30.0,0.7802874743326489,110.0,115.5,True,条款解析,2027-06-21,True
113048,晶科转债,114.459,-0.18,155.409,40.95,81.2081,4.47,110.9415,AA,30.0,0.6187542778918549,112.0,117.60000000000001,False,条款解析,2027-04-23,True
123149,通裕转债,129.376,0.21,156.866,27.49,101.476,2.71,110.5764,AA,14.8472,1.7796030116358659,112.0,117.60000000000001,True,条款解析,2028-06-20,True
123114,三角转债,128.106,0.64,158.626,30.52,98.149,22.69,113.5855,AA-,9.043727,0.7063655030800822,113.5855,119.264775,True,纯债价值回退,2027-05-25,True
113054,绿动转债,126.28,0.68,160.12,33.84,94.3483,8.67,108.2934,AA+,23.6,1.462012320328542,109.0,114.45,True,条款解析,2028-02-25,True
127034,绿茵转债,120.0,1.0,160.71,40.71,85.281,11.21,111.7496,AA-,7.12,0.6379192334017796,113.0,118.65,True,条款解析,2027-04-30,True
127050,麒麟转债,126.628,0.35,162.258,35.63,93.3643,15.07,109.7469,AA,21.989391,1.1718001368925393,110.0,115.5,True,条款解析,2027-11-11,True
110087,天业转债,124.475,0.38,163.605,39.13,89.4643,5.6,106.7371,AA+,30.0,1.787816563997262,108.0,113.4,True,条款解析,2028-06-23,True
123133,佩蒂转债,129.705,-0.07,165.85500000000002,36.15,95.2667,15.0,114.2376,AA-,7.2,1.2840520191649556,115.0,120.75,True,条款解析,2027-12-22,True
113070,渝水转债,125.353,0.33,168.613,43.26,87.5,4.72,103.5054,AAA,19.0,4.334017796030117,110.9,116.44500000000001,True,条款解析,2031-01-09,True
127046,百润转债,127.514,0.25,168.714,41.2,90.3099,20.33,109.9701,AA,11.28,1.054072553045859,110.0,115.5,True,条款解析,2027-09-29,True
113067,燃23转债,127.537,0.35,169.157,41.62,90.0552,7.24,105.0585,AAA,30.0,2.8802190280629705,108.8,114.24,True,条款解析,2029-07-27,True
110093,神马转债,122.853,0.15,172.57299999999998,49.72,82.0545,8.08,105.7478,AAA,30.0,2.516084873374401,108.8,114.24,True,条款解析,2029-03-16,True
123172,漱玉转债,128.8,-0.19,173.41000000000003,44.61,89.0677,14.91,111.4562,AA-,8.0,2.2669404517453797,115.0,120.75,True,条款解析,2028-12-15,True
123119,康泰转2,122.8,0.08,173.8,51.0,81.3257,15.69,110.5383,AA,20.0,0.8459958932238193,110.5383,116.06521500000001,True,纯债价值回退,2027-07-15,True
127054,双箭转债,124.591,0.44,175.401,50.81,82.6149,6.96,111.2336,AA,5.1364,1.4236824093086926,112.0,117.60000000000001,True,条款解析,2028-02-11,True
110100,龙建转债,119.085,0.41,177.98499999999999,58.9,74.9455,4.59,102.5927,AA,10.0,5.368925393566051,113.4,119.07000000000001,True,条款解析,2032-01-22,True
123183,海顺转债,128.045,-0.2,178.315,50.27,85.2107,11.63,112.5693,AA-,6.33,2.535249828884326,117.0,122.85000000000001,True,条款解析,2029-03-23,True
127108,太能转债,123.867,0.46,181.61700000000002,57.75,78.5199,5.54,108.0464,AA+,29.5,4.547570157426421,108.0464,113.44872000000001,True,纯债价值回退,2031-03-28,True
110095,双良转债,116.779,0.07,181.929,65.15,70.712,6.18,106.4707,AA-,26.0,2.9130732375085557,111.8,117.39,False,条款解析,2029-08-08,True
127102,浙建转债,121.145,0.29,182.83499999999998,61.69,74.9263,10.17,105.9352,AA+,10.0,3.293634496919918,111.3,116.865,True,条款解析,2029-12-25,True
127059,永东转2,129.999,0.34,183.019,53.02,84.9568,8.11,113.5565,AA-,3.8,1.5797399041752225,113.5565,119.234325,True,纯债价值回退,2028-04-08,True
113652,伟22转债,123.244,-0.12,187.284,64.04,75.1314,19.02,108.4734,AA,14.77,1.8672142368240932,110.0,115.5,True,条款解析,2028-07-22,True
110086,精工转债,122.096,0.21,187.666,65.57,73.7418,4.57,110.874,AA,20.0,1.6180698151950719,110.874,116.4177,True,纯债价值回退,2028-04-22,True
111018,华康转债,126.965,2.36,188.785,61.82,78.4596,15.97,110.9781,AA-,13.03023,3.293634496919918,118.5,124.42500000000001,True,条款解析,2029-12-25,True
123216,科顺转债,123.384,0.22,189.48399999999998,66.1,74.2814,6.61,111.1996,AA-,21.98,2.9021218343600275,116.8,122.64,True,条款解析,2029-08-04,True
113674,华设转债,127.582,0.28,191.182,63.6,77.9856,6.95,109.9148,AA,4.0,2.863791923340178,113.8,119.49000000000001,True,条款解析,2029-07-21,True
113647,禾丰转债,119.353,0.8,191.393,72.04,69.3756,10.09,110.874,AA,15.0,1.6180698151950719,112.0,117.60000000000001,True,条款解析,2028-04-22,True
110090,爱迪转债,129.726,-0.38,194.156,64.43,78.8921,17.15,109.1553,AA,15.7,2.0396988364134154,109.1553,114.613065,True,纯债价值回退,2028-09-23,True
113627,太平转债,112.957,-0.24,194.837,81.88,62.1058,20.61,108.5644,AA,8.0,0.8459958932238193,110.0,115.5,False,条款解析,2027-07-15,True
127069,小熊转债,126.942,0.1,195.28199999999998,68.34,75.4061,43.71,113.2514,AA-,5.36,1.9247091033538672,113.2514,118.91397,True,纯债价值回退,2028-08-12,True
113682,益丰转债,124.01,0.55,196.22,72.21,72.0102,31.44,107.6874,AA,17.97432,3.482546201232033,113.3,118.965,True,条款解析,2030-03-04,True
113692,保隆转债,129.081,-0.52,198.141,69.06,76.3534,39.16,105.3232,AA,13.9,4.142368240930869,113.1,118.755,True,条款解析,2030-10-31,True
113648,巨星转债,118.33,0.05,201.57999999999998,83.25,64.5733,24.84,108.8512,AA-,10.0,1.626283367556468,110.0,115.5,True,条款解析,2028-04-25,True
123193,海能转债,126.187,-0.26,204.86700000000002,78.68,70.6207,14.5,112.3897,AA-,6.0,2.5927446954141,117.0,122.85000000000001,True,条款解析,2029-04-13,True
123168,惠云转债,128.2,0.91,207.01,78.81,71.6946,10.74,113.7321,AA-,4.9,2.206707734428474,113.7321,119.418705,True,纯债价值回退,2028-11-23,True
113634,珀莱转债,123.631,-0.6,211.731,88.1,65.7261,94.27,114.509,AA,7.51713,1.2457221081451062,115.0,120.75,True,条款解析,2027-12-08,True
113655,欧22转债,119.342,-0.02,214.22199999999998,94.88,61.24,51.29,110.3415,AA,20.0,1.9055441478439425,110.3415,115.858575,True,纯债价值回退,2028-08-05,True
127068,顺博转债,122.099,0.08,216.219,94.12,62.9,10.0,106.0157,AA-,8.3,1.9247091033538672,106.0157,111.316485,True,纯债价值回退,2028-08-12,True
123113,仙乐转债,114.423,-0.28,216.323,101.9,56.674,31.69,111.8106,AA-,10.248929,0.6078028747433265,113.0,118.65,False,条款解析,2027-04-19,True
123264,双乐转债,122.279,0.15,216.809,94.53,62.8571,36.4,99.8441,AA-,8.0,5.295003422313484,113.5,119.17500000000001,True,条款解析,2031-12-26,True
113671,武进转债,127.129,-0.1,219.779,92.65,65.9898,7.88,108.0712,AA,3.1,2.833675564681725,108.0712,113.47476,True,纯债价值回退,2029-07-10,True
127085,韵达转债,119.65,-0.36,220.75,101.1,59.497,11.53,106.7356,AA+,24.5,2.5872689938398357,109.8,115.29,True,条款解析,2029-04-11,True
123192,科思转债,123.666,0.17,221.256,97.59,62.5866,17.32,112.3897,AA-,7.249178,2.5927446954141,117.0,122.85000000000001,True,条款解析,2029-04-13,True
111009,盛泰转债,120.7,-0.16,221.74,101.04,60.0381,10.51,109.4123,AA,7.0118,2.16290212183436,111.8,117.39,True,条款解析,2028-11-07,True
127044,蒙娜转债,115.224,-0.1,222.394,107.17,55.6174,19.76,110.1254,AA-,11.6893,0.9336071184120466,110.1254,115.63167,False,纯债价值回退,2027-08-16,True
113679,芯能转债,123.613,-0.14,222.503,98.89,62.1514,12.55,111.6679,AA-,8.8,3.1293634496919918,118.5,124.42500000000001,False,条款解析,2029-10-26,True
113666,爱玛转债,119.771,0.07,223.381,103.61,58.8235,37.06,108.8296,AA,20.0,2.458590006844627,111.8,117.39,True,条款解析,2029-02-23,True
113693,志邦转债,121.303,0.33,230.94299999999998,109.64,57.8616,11.13,105.3712,AA,6.7,4.520191649555099,113.8,119.49000000000001,True,条款解析,2031-03-18,True
113638,台21转债,123.454,-0.42,233.274,109.82,58.8382,16.01,111.4594,AA,6.0,1.3032169746748803,112.0,117.60000000000001,True,条款解析,2027-12-29,True
127062,垒知转债,124.164,0.08,240.454,116.29,57.4074,7.56,113.4754,AA-,3.963,1.6153319644079398,113.4754,119.14917,True,纯债价值回退,2028-04-21,True
123262,神宇转债,128.78,-0.47,241.69,112.91,60.4868,38.62,100.0707,AA-,5.0,5.253935660506502,100.0707,105.074235,True,纯债价值回退,2031-12-11,True
111014,李子转债,122.14,0.05,250.03,127.89,53.5969,18.21,110.0912,AA,6.0,2.7789185489390826,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118068,迪威转债,129.2,0.24,255.25,126.05,57.156,32.49,96.8835,AA-,9.07705,5.735797399041752,113.5,119.17500000000001,True,条款解析,2032-06-04,True
118042,奥维转债,124.391,0.1,271.081,146.69,50.4242,83.69,111.3393,AA-,11.4,2.91854893908282,117.0,122.85000000000001,True,条款解析,2029-08-10,True
123117,健帆转债,110.0,0.0,278.32,168.32,40.9961,38.15,108.6745,AA,10.0,0.785763175906913,108.6745,114.108225,False,纯债价值回退,2027-06-23,True
113650,博22转债,122.88,0.32,279.33,156.45,47.9158,23.27,113.0301,AA-,8.0,1.809719370294319,115.0,120.75,True,条款解析,2028-07-01,True
123180,浙矿转债,128.844,0.06,288.004,159.16,49.7163,47.59,112.688,AA-,3.2,2.4969199178644765,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,121.922,-0.32,306.382,184.46,42.8609,37.54,113.3245,AA,7.7,2.6036960985626285,116.8,122.64,False,条款解析,2029-04-17,True
113660,寿22转债,122.827,0.44,321.507,198.68,41.1238,36.84,110.7088,AA-,3.98,2.190280629705681,114.0,119.7,True,条款解析,2028-11-17,True
118032,建龙转债,123.651,-0.01,356.731,233.08,37.1237,71.41,112.6964,AA-,7.0,2.4941820670773445,117.0,122.85000000000001,True,条款解析,2029-03-08,True
118005,天奈转债,120.869,0.03,370.379,249.51,34.5824,99.01,108.9391,AA-,8.3,1.3826146475017111,110.0,115.5,True,条款解析,2028-01-27,True
113633,科沃转债,111.863,-0.15,382.103,270.24,30.2133,172.97,109.6492,AA,10.4,1.2238193018480492,110.0,115.5,False,条款解析,2027-11-30,True
123179,立高转债,121.809,-0.07,447.97900000000004,326.17,28.582,94.64,112.9964,AA-,9.5,2.4914442162902124,112.9964,118.64622,True,纯债价值回退,2029-03-07,True
