转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113051,节能转债,124.075,0.47,144.885,20.81,102.7027,3.33,108.6455,AAA,30.0,0.8158795345653662,110.0,115.5,True,条款解析,2027-06-21,True
113048,晶科转债,116.039,0.49,156.22899999999998,40.19,82.774,4.47,110.8681,AA,30.0,0.6543463381245722,112.0,117.60000000000001,False,条款解析,2027-04-23,True
123114,三角转债,126.588,-0.2,164.088,37.5,92.067,22.69,113.4806,AA-,9.043727,0.7419575633127995,113.4806,119.15463,True,纯债价值回退,2027-05-25,True
127034,绿茵转债,122.4,0.55,166.38,43.98,85.0134,11.21,111.6451,AA-,7.12,0.6735112936344969,113.0,118.65,True,条款解析,2027-04-30,True
123119,康泰转2,124.4,0.43,168.98000000000002,44.58,86.0421,15.69,110.4667,AA,20.0,0.8815879534565366,110.4667,115.990035,True,纯债价值回退,2027-07-15,True
113070,渝水转债,127.086,0.2,170.936,43.85,88.3475,4.72,103.3911,AAA,19.0,4.369609856262834,110.9,116.44500000000001,True,条款解析,2031-01-09,True
113054,绿动转债,122.839,0.41,173.269,50.43,81.6609,8.67,108.2423,AA+,23.6,1.4976043805612593,109.0,114.45,True,条款解析,2028-02-25,True
110087,天业转债,125.967,1.07,176.05700000000002,50.09,83.9286,5.6,106.646,AA+,30.0,1.8234086242299794,108.0,113.4,True,条款解析,2028-06-23,True
127046,百润转债,128.38,-0.09,176.51,48.13,86.6699,20.33,109.9242,AA,11.28,1.0896646132785763,110.0,115.5,True,条款解析,2027-09-29,True
113067,燃23转债,129.35,0.41,178.0,48.65,87.0166,7.24,104.9947,AAA,30.0,2.915811088295688,108.8,114.24,True,条款解析,2029-07-27,True
110093,神马转债,125.371,0.94,182.421,57.05,79.8267,8.08,105.6815,AAA,30.0,2.5516769336071183,108.8,114.24,True,条款解析,2029-03-16,True
127054,双箭转债,127.141,0.88,183.761,56.62,81.1782,6.96,111.1899,AA,5.1364,1.45927446954141,112.0,117.60000000000001,True,条款解析,2028-02-11,True
123133,佩蒂转债,128.806,-0.15,185.246,56.44,82.3333,15.0,114.1837,AA-,7.2,1.319644079397673,115.0,120.75,True,条款解析,2027-12-22,True
127108,太能转债,125.343,0.5,186.083,60.74,77.9783,5.54,107.9416,AA+,29.5,4.583162217659138,107.9416,113.33868,True,纯债价值回退,2031-03-28,True
110095,双良转债,118.434,0.56,186.69400000000002,68.26,70.3883,6.18,106.3616,AA-,26.0,2.948665297741273,111.8,117.39,True,条款解析,2029-08-08,True
