转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113051,节能转债,119.829,-0.17,139.29899999999998,19.47,100.3003,3.33,108.6903,AAA,30.0,0.7885010266940452,110.0,115.5,True,条款解析,2027-06-21,True
123149,通裕转债,129.107,-0.27,158.697,29.59,99.631,2.71,110.558,AA,14.8472,1.787816563997262,112.0,117.60000000000001,True,条款解析,2028-06-20,True
113048,晶科转债,115.185,0.57,159.005,43.82,80.0895,4.47,110.9118,AA,30.0,0.6269678302532512,112.0,117.60000000000001,False,条款解析,2027-04-23,True
123114,三角转债,127.763,0.25,160.50300000000001,32.74,96.2539,22.69,113.5434,AA-,9.043727,0.7145790554414785,113.5434,119.22057000000001,True,纯债价值回退,2027-05-25,True
127034,绿茵转债,118.279,-0.33,161.159,42.88,82.7832,11.21,111.7079,AA-,7.12,0.6461327857631759,113.0,118.65,False,条款解析,2027-04-30,True
113054,绿动转债,125.285,-0.09,162.435,37.15,91.3495,8.67,108.2902,AA+,23.6,1.4702258726899384,109.0,114.45,True,条款解析,2028-02-25,True
110087,天业转债,124.542,0.17,165.152,40.61,88.5714,5.6,106.7137,AA+,30.0,1.7960301163586585,108.0,113.4,True,条款解析,2028-06-23,True
127050,麒麟转债,126.999,-0.03,166.089,39.09,91.3072,15.07,109.756,AA,21.989391,1.1800136892539357,110.0,115.5,True,条款解析,2027-11-11,True
113070,渝水转债,124.724,0.3,167.614,42.89,87.2881,4.72,103.4521,AAA,19.0,4.342231348391513,110.9,116.44500000000001,True,条款解析,2031-01-09,True
123133,佩蒂转债,129.722,-0.21,168.312,38.59,93.6,15.0,114.2498,AA-,7.2,1.2922655715263518,115.0,120.75,True,条款解析,2027-12-22,True
127046,百润转债,126.908,0.72,169.528,42.62,88.9818,20.33,109.9679,AA,11.28,1.0622861054072552,110.0,115.5,True,条款解析,2027-09-29,True
113067,燃23转债,127.609,-0.31,170.849,43.24,89.0884,7.24,105.0268,AAA,30.0,2.8884325804243667,108.8,114.24,True,条款解析,2029-07-27,True
110093,神马转债,123.079,-0.44,174.909,51.83,81.0644,8.08,105.7123,AAA,30.0,2.524298425735797,108.8,114.24,True,条款解析,2029-03-16,True
123172,漱玉转债,129.0,-0.06,175.27,46.27,88.1958,14.91,111.4035,AA-,8.0,2.2751540041067764,115.0,120.75,True,条款解析,2028-12-15,True
123119,康泰转2,123.05,-0.29,176.51999999999998,53.47,80.1785,15.69,110.5048,AA,20.0,0.8542094455852156,110.5048,116.03004000000001,True,纯债价值回退,2027-07-15,True
113659,莱克转债,128.52,-0.52,177.63,49.11,86.1917,31.72,109.4984,AA,12.0,2.105407255304586,111.8,117.39,True,条款解析,2028-10-14,True
127054,双箭转债,124.288,0.15,178.75799999999998,54.47,80.4598,6.96,111.2467,AA,5.1364,1.431895961670089,112.0,117.60000000000001,True,条款解析,2028-02-11,True
123183,海顺转债,128.826,-0.43,178.946,50.12,85.8126,11.63,112.5148,AA-,6.33,2.543463381245722,117.0,122.85000000000001,True,条款解析,2029-03-23,True
