转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113051,节能转债,119.712,-0.5,136.262,16.55,102.7108,3.32,108.7542,AAA,30.0,0.75564681724846,110.0,115.5,True,条款解析,2027-06-21,True
113058,友发转债,129.252,-0.53,142.792,13.54,113.8393,4.48,111.0786,AA,20.0,1.5304585900068446,111.0786,116.63253,True,纯债价值回退,2028-03-30,True
113054,绿动转债,125.114,-0.19,154.864,29.75,96.4245,8.67,108.3619,AA+,23.6,1.4373716632443532,109.0,114.45,True,条款解析,2028-02-25,True
123149,通裕转债,129.6,-0.59,156.85,27.25,101.845,2.71,110.6462,AA,14.8472,1.754962354551677,112.0,117.60000000000001,True,条款解析,2028-06-20,True
113048,晶科转债,113.8,-0.33,158.31,44.51,78.7472,4.47,110.9876,AA,30.0,0.5941136208076659,112.0,117.60000000000001,False,条款解析,2027-04-23,True
123114,三角转债,123.67,-0.46,158.45,34.78,91.7585,22.69,113.655,AA-,9.043727,0.6817248459958932,113.655,119.33775,True,纯债价值回退,2027-05-25,True
111017,蓝天转债,129.513,-0.27,159.993,30.48,99.256,6.72,107.9292,AA,8.7,2.9075975359342916,111.8,117.39,True,条款解析,2029-08-15,True
127050,麒麟转债,119.89,-0.17,160.27,40.38,85.4015,15.07,109.8351,AA,21.989391,1.1471594798083504,110.0,115.5,True,条款解析,2027-11-11,True
123133,佩蒂转债,129.762,0.98,162.172,32.41,98.0,15.0,114.4128,AA-,7.2,1.2594113620807665,115.0,120.75,True,条款解析,2027-12-22,True
113640,苏利转债,129.453,0.07,163.613,34.16,96.4945,10.84,114.0567,AA-,9.57211,1.4127310061601643,114.0567,119.75953500000001,True,纯债价值回退,2028-02-16,True
127046,百润转债,123.432,-0.44,164.642,41.21,87.4078,20.33,110.0483,AA,11.28,1.0294318959616702,110.0,115.5,True,条款解析,2027-09-29,True
113067,燃23转债,125.706,-0.63,169.256,43.55,87.5691,7.24,105.1049,AAA,30.0,2.855578370978782,108.8,114.24,True,条款解析,2029-07-27,True
110087,天业转债,120.972,-0.96,171.512,50.54,80.3571,5.6,106.7823,AA+,30.0,1.7631759069130732,108.0,113.4,True,条款解析,2028-06-23,True
127034,绿茵转债,121.1,0.25,172.1,51.0,80.1963,11.21,111.8165,AA-,7.12,0.6132785763175906,113.0,118.65,True,条款解析,2027-04-30,True
113070,渝水转债,125.847,-0.12,172.877,47.03,85.5932,4.72,103.6164,AAA,19.0,4.309377138945927,110.9,116.44500000000001,True,条款解析,2031-01-09,True
123119,康泰转2,118.19,0.16,175.74,57.55,75.0159,15.69,110.5911,AA,20.0,0.8213552361396304,110.5911,116.120655,True,纯债价值回退,2027-07-15,True
110093,神马转债,120.521,-0.31,176.33100000000002,55.81,77.3515,8.08,105.7644,AAA,30.0,2.4914442162902124,108.8,114.24,True,条款解析,2029-03-16,True
113649,丰山转债,128.513,-0.25,176.863,48.35,86.6275,13.61,113.1755,AA-,5.0,1.7741273100616017,115.0,120.75,True,条款解析,2028-06-27,True
123172,漱玉转债,124.849,-0.4,177.679,52.83,81.6901,14.91,111.5435,AA-,8.0,2.242299794661191,115.0,120.75,True,条款解析,2028-12-15,True
127054,双箭转债,122.502,-0.04,177.802,55.3,78.8793,6.96,111.3282,AA,5.1364,1.3990417522245038,112.0,117.60000000000001,True,条款解析,2028-02-11,True
123183,海顺转债,125.581,-0.31,180.951,55.37,80.8255,11.63,112.6948,AA-,6.33,2.510609171800137,117.0,122.85000000000001,True,条款解析,2029-03-23,True
110100,龙建转债,117.965,0.04,183.04500000000002,65.08,71.4597,4.59,102.8039,AA,10.0,5.344284736481861,113.4,119.07000000000001,False,条款解析,2032-01-22,True
127108,太能转债,123.22,-0.66,183.09,59.87,77.0758,5.54,108.1627,AA+,29.5,4.522929500342231,108.1627,113.570835,True,纯债价值回退,2031-03-28,True
127059,永东转2,128.008,-0.6,183.64800000000002,55.64,82.2441,8.11,113.7161,AA-,3.8,1.5550992470910336,113.7161,119.401905,True,纯债价值回退,2028-04-08,True
110095,双良转债,114.011,-0.54,187.131,73.12,65.8576,6.18,106.6637,AA-,26.0,2.8884325804243667,111.8,117.39,False,条款解析,2029-08-08,True
127102,浙建转债,119.231,0.13,189.301,70.07,70.1082,10.17,106.0371,AA+,10.0,3.268993839835729,111.3,116.865,True,条款解析,2029-12-25,True
110086,精工转债,120.581,-0.21,189.621,69.04,71.3348,4.57,110.9581,AA,20.0,1.593429158110883,110.9581,116.506005,True,纯债价值回退,2028-04-22,True
110090,爱迪转债,126.69,1.24,190.67,63.98,77.2595,17.15,109.2051,AA,15.7,2.0150581793292264,109.2051,114.665355,True,纯债价值回退,2028-09-23,True
113652,伟22转债,121.183,-0.29,193.443,72.26,70.347,19.02,108.5343,AA,14.77,1.842573579739904,110.0,115.5,True,条款解析,2028-07-22,True
113682,益丰转债,123.732,-0.29,194.72199999999998,70.99,72.3601,31.44,107.7722,AA,17.97432,3.457905544147844,113.3,118.965,True,条款解析,2030-03-04,True
127069,小熊转债,124.515,-0.21,196.695,72.18,72.3175,43.71,113.35,AA-,5.36,1.9000684462696784,113.35,119.0175,True,纯债价值回退,2028-08-12,True
113674,华设转债,126.365,-0.37,196.89499999999998,70.53,74.1007,6.95,109.9736,AA,4.0,2.839151266255989,113.8,119.49000000000001,True,条款解析,2029-07-21,True
111018,华康转债,124.101,-0.22,197.951,73.85,71.3838,15.97,111.225,AA-,13.03023,3.268993839835729,118.5,124.42500000000001,False,条款解析,2029-12-25,True
113692,保隆转债,127.204,0.04,198.38400000000001,71.18,74.3105,39.16,105.4579,AA,13.9,4.117727583846681,113.1,118.755,True,条款解析,2030-10-31,True
113647,禾丰转债,116.416,-0.22,199.95600000000002,83.54,63.4291,10.09,110.9581,AA,15.0,1.593429158110883,112.0,117.60000000000001,False,条款解析,2028-04-22,True
123216,科顺转债,121.135,-0.7,200.66500000000002,79.53,67.4735,6.61,111.3996,AA-,21.98,2.8774811772758384,116.8,122.64,False,条款解析,2029-08-04,True
113627,太平转债,110.948,-0.21,205.228,94.28,57.1082,20.61,108.6163,AA,8.0,0.8213552361396304,110.0,115.5,False,条款解析,2027-07-15,True
123193,海能转债,125.362,-0.05,205.512,80.15,69.5862,14.5,112.5259,AA-,6.0,2.568104038329911,117.0,122.85000000000001,True,条款解析,2029-04-13,True
123168,惠云转债,127.3,0.18,206.72,79.42,70.9497,10.74,113.8173,AA-,4.9,2.1820670773442847,113.8173,119.508165,True,纯债价值回退,2028-11-23,True
113648,巨星转债,115.967,-0.17,212.727,96.76,58.9372,24.84,108.997,AA-,10.0,1.6016427104722792,110.0,115.5,True,条款解析,2028-04-25,True
127085,韵达转债,118.7,0.53,218.79000000000002,100.09,59.3235,11.53,106.7816,AA+,24.5,2.5626283367556466,109.8,115.29,True,条款解析,2029-04-11,True
127068,顺博转债,118.75,-0.45,219.68,100.93,59.1,10.0,106.1081,AA-,8.3,1.9000684462696784,106.1081,111.413505,True,纯债价值回退,2028-08-12,True
127044,蒙娜转债,115.404,-0.53,221.964,106.56,55.8704,19.76,110.2294,AA-,11.6893,0.9089664613278576,110.2294,115.74087,False,纯债价值回退,2027-08-16,True
113679,芯能转债,124.8,-0.74,222.81,98.01,63.0279,12.55,111.8979,AA-,8.8,3.1047227926078027,118.5,124.42500000000001,True,条款解析,2029-10-26,True
113634,珀莱转债,120.527,-0.26,224.697,104.17,59.0326,94.27,114.605,AA,7.51713,1.2210814510609171,115.0,120.75,False,条款解析,2027-12-08,True
123113,仙乐转债,114.297,-0.32,226.117,111.82,53.9602,31.69,111.8767,AA-,10.248929,0.5831622176591376,113.0,118.65,False,条款解析,2027-04-19,True
113666,爱玛转债,120.473,-0.12,227.84300000000002,107.37,58.095,37.06,108.8749,AA,20.0,2.433949349760438,111.8,117.39,True,条款解析,2029-02-23,True
113671,武进转债,125.77,-0.29,229.26999999999998,103.5,61.802,7.88,108.1281,AA,3.1,2.809034907597536,108.1281,113.53450500000001,True,纯债价值回退,2029-07-10,True
123264,双乐转债,121.33,-0.37,229.64999999999998,108.32,58.2418,36.4,100.3555,AA-,8.0,5.270362765229295,113.5,119.17500000000001,True,条款解析,2031-12-26,True
113655,欧22转债,117.481,-0.33,230.02100000000002,112.54,55.2739,51.29,110.4002,AA,20.0,1.8809034907597535,110.4002,115.92021,True,纯债价值回退,2028-08-05,True
123192,科思转债,123.838,0.0,230.478,106.64,59.9307,17.32,112.5259,AA-,7.249178,2.568104038329911,117.0,122.85000000000001,True,条款解析,2029-04-13,True
113638,台21转债,121.94,-0.43,230.95999999999998,109.02,58.3385,16.01,111.5547,AA,6.0,1.2785763175906912,112.0,117.60000000000001,True,条款解析,2027-12-29,True
111009,盛泰转债,120.312,-0.15,232.122,111.81,56.803,10.51,109.4581,AA,7.0118,2.138261464750171,111.8,117.39,True,条款解析,2028-11-07,True
113700,海天转债,127.356,-0.27,244.756,117.4,58.5818,12.41,102.691,AA,8.01,5.382614647501711,113.4,119.07000000000001,True,条款解析,2032-02-05,True
127062,垒知转债,123.181,0.49,245.43099999999998,122.25,55.4233,7.56,113.6295,AA-,3.963,1.5906913073237507,113.6295,119.310975,True,纯债价值回退,2028-04-21,True
113693,志邦转债,120.37,0.42,250.17000000000002,129.8,52.381,11.13,105.5242,AA,6.7,4.4955509924709105,113.8,119.49000000000001,True,条款解析,2031-03-18,True
111014,李子转债,119.797,-0.27,267.41700000000003,147.62,48.38,18.21,110.1472,AA,6.0,2.754277891854894,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118042,奥维转债,124.769,0.87,270.289,145.52,50.8185,83.69,111.542,AA-,11.4,2.8939082819986313,117.0,122.85000000000001,True,条款解析,2029-08-10,True
118068,迪威转债,126.552,-0.08,273.942,147.39,51.1542,32.49,97.7775,AA-,9.07705,5.711156741957564,113.5,119.17500000000001,True,条款解析,2032-06-04,True
113650,博22转债,120.885,-0.58,286.015,165.13,45.5952,23.27,113.148,AA-,8.0,1.78507871321013,115.0,120.75,True,条款解析,2028-07-01,True
118066,统联转债,126.947,0.38,286.307,159.36,48.9457,55.96,99.348,AA-,5.76,5.453798767967146,113.5,119.17500000000001,True,条款解析,2032-03-02,True
123117,健帆转债,109.62,0.03,287.86,178.24,39.3971,38.15,108.7204,AA,10.0,0.7611225188227242,108.7204,114.15642,False,纯债价值回退,2027-06-23,True
