转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113051,节能转债,119.542,-0.24,139.082,19.54,100.0,3.33,108.7134,AAA,30.0,0.783025325119781,110.0,115.5,True,条款解析,2027-06-21,True
113048,晶科转债,114.67,-0.45,157.45,42.78,80.3132,4.47,110.9381,AA,30.0,0.621492128678987,112.0,117.60000000000001,False,条款解析,2027-04-23,True
123149,通裕转债,129.111,0.0,158.221,29.11,100.0,2.71,110.552,AA,14.8472,1.782340862422998,112.0,117.60000000000001,True,条款解析,2028-06-20,True
127034,绿茵转债,118.809,0.45,160.799,41.99,83.6753,11.21,111.7451,AA-,7.12,0.6406570841889117,113.0,118.65,True,条款解析,2027-04-30,True
123114,三角转债,127.295,-0.37,161.075,33.78,95.152,22.69,113.5841,AA-,9.043727,0.7091033538672142,113.5841,119.26330500000002,True,纯债价值回退,2027-05-25,True
113054,绿动转债,125.423,0.11,161.183,35.76,92.3875,8.67,108.2903,AA+,23.6,1.4647501711156743,109.0,114.45,True,条款解析,2028-02-25,True
110087,天业转债,124.006,-0.43,164.86599999999999,40.86,88.0357,5.6,106.7126,AA+,30.0,1.7905544147843941,108.0,113.4,True,条款解析,2028-06-23,True
127050,麒麟转债,126.19,-0.64,166.43,40.24,89.9801,15.07,109.7507,AA,21.989391,1.1745379876796715,110.0,115.5,True,条款解析,2027-11-11,True
123133,佩蒂转债,129.8,0.06,167.11,37.31,94.5333,15.0,114.2401,AA-,7.2,1.2867898699520877,115.0,120.75,True,条款解析,2027-12-22,True
113070,渝水转债,124.94,0.17,168.76999999999998,43.83,86.8644,4.72,103.4883,AAA,19.0,4.336755646817249,110.9,116.44500000000001,True,条款解析,2031-01-09,True
127046,百润转债,127.2,0.23,169.6,42.4,89.3261,20.33,109.9746,AA,11.28,1.056810403832991,110.0,115.5,True,条款解析,2027-09-29,True
113067,燃23转债,127.096,-0.4,170.64600000000002,43.55,88.5359,7.24,105.0191,AAA,30.0,2.8829568788501025,108.8,114.24,True,条款解析,2029-07-27,True
123172,漱玉转债,129.05,0.04,173.72000000000003,44.67,89.2019,14.91,111.4008,AA-,8.0,2.269678302532512,115.0,120.75,True,条款解析,2028-12-15,True
