转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113051,节能转债,116.659,-1.62,132.619,15.96,100.6024,3.32,108.7817,AAA,30.0,0.7419575633127995,110.0,115.5,True,条款解析,2027-06-21,True
113058,友发转债,127.808,-0.73,141.18800000000002,13.38,112.7232,4.48,111.1282,AA,20.0,1.516769336071184,111.1282,116.68461,True,纯债价值回退,2028-03-30,True
113054,绿动转债,123.792,-1.29,154.842,31.05,94.4637,8.67,108.4073,AA+,23.6,1.4236824093086926,109.0,114.45,True,条款解析,2028-02-25,True
123114,三角转债,123.547,-1.0,155.277,31.73,93.7858,22.69,113.6859,AA-,9.043727,0.6680355920602327,113.6859,119.37019500000001,True,纯债价值回退,2027-05-25,True
123149,通裕转债,128.585,-0.99,155.29500000000002,26.71,101.476,2.71,110.7034,AA,14.8472,1.7412731006160165,112.0,117.60000000000001,True,条款解析,2028-06-20,True
113048,晶科转债,112.985,-0.37,156.055,43.07,78.9709,4.47,111.0117,AA,30.0,0.5804243668720055,112.0,117.60000000000001,False,条款解析,2027-04-23,True
111017,蓝天转债,128.03,-0.59,156.63,28.6,99.5536,6.72,107.9741,AA,8.7,2.8939082819986313,111.8,117.39,True,条款解析,2029-08-15,True
127050,麒麟转债,119.835,-0.42,157.48499999999999,37.65,87.0604,15.07,109.8729,AA,21.989391,1.1334702258726899,110.0,115.5,True,条款解析,2027-11-11,True
123133,佩蒂转债,130.0,-0.59,158.04,28.04,101.5333,15.0,114.4605,AA-,7.2,1.2457221081451062,115.0,120.75,True,条款解析,2027-12-22,True
127046,百润转债,123.285,-0.67,160.325,37.04,89.9656,20.33,110.083,AA,11.28,1.0157426420260096,110.0,115.5,True,条款解析,2027-09-29,True
123119,康泰转2,118.41,-0.11,160.45,42.04,83.3652,15.69,110.6214,AA,20.0,0.8076659822039699,110.6214,116.15247,True,纯债价值回退,2027-07-15,True
113640,苏利转债,128.69,-0.98,161.67,32.98,96.7712,10.84,114.1096,AA-,9.57211,1.3990417522245038,114.1096,119.81508000000001,True,纯债价值回退,2028-02-16,True
110087,天业转债,120.143,-1.03,165.453,45.31,82.6786,5.6,106.8379,AA+,30.0,1.7494866529774127,108.0,113.4,True,条款解析,2028-06-23,True
113067,燃23转债,123.658,-0.94,166.21800000000002,42.56,86.7403,7.24,105.1198,AAA,30.0,2.841889117043121,108.8,114.24,True,条款解析,2029-07-27,True
110093,神马转债,119.525,-0.81,170.895,51.37,78.9604,8.08,105.7974,AAA,30.0,2.4777549623545516,108.8,114.24,True,条款解析,2029-03-16,True
113070,渝水转债,124.479,-0.35,171.369,46.89,84.7458,4.72,103.7461,AAA,19.0,4.295687885010267,110.9,116.44500000000001,True,条款解析,2031-01-09,True
127034,绿茵转债,121.7,-0.25,172.28,50.58,80.8207,11.21,111.8449,AA-,7.12,0.5995893223819302,113.0,118.65,True,条款解析,2027-04-30,True
127054,双箭转债,121.8,-0.52,173.45,51.65,80.3161,6.96,111.3738,AA,5.1364,1.3853524982888432,112.0,117.60000000000001,True,条款解析,2028-02-11,True
113649,丰山转债,128.54,-0.11,173.6,45.06,88.6113,13.61,113.2417,AA-,5.0,1.7604380561259412,115.0,120.75,True,条款解析,2028-06-27,True
123172,漱玉转债,127.419,-0.73,174.119,46.7,86.8545,14.91,111.6293,AA-,8.0,2.2286105407255303,115.0,120.75,True,条款解析,2028-12-15,True
123183,海顺转债,125.566,-0.45,178.156,52.59,82.2872,11.63,112.7939,AA-,6.33,2.4969199178644765,117.0,122.85000000000001,True,条款解析,2029-03-23,True
127059,永东转2,127.461,-0.68,179.701,52.24,83.7238,8.11,113.774,AA-,3.8,1.541409993155373,113.774,119.46270000000001,True,纯债价值回退,2028-04-08,True
127108,太能转债,122.11,-0.65,180.54,58.43,77.0758,5.54,108.3382,AA+,29.5,4.509240246406571,108.3382,113.75511,True,纯债价值回退,2031-03-28,True
110100,龙建转债,117.635,-0.79,182.755,65.12,71.2418,4.59,103.0148,AA,10.0,5.330595482546201,113.4,119.07000000000001,False,条款解析,2032-01-22,True
110090,爱迪转债,127.658,-1.02,184.488,56.83,81.3994,17.15,109.2713,AA,15.7,2.001368925393566,109.2713,114.734865,True,纯债价值回退,2028-09-23,True
