转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
111009,盛泰转债,122.524,-1.14,242.274,119.75,55.7564,10.51,109.2587,AA,7.0118,2.212183436002738,111.8,117.39,True,条款解析,2028-11-07,True
113700,海天转债,129.084,-0.32,244.394,115.31,59.9517,12.41,102.0776,AA,8.01,5.456536618754278,113.4,119.07000000000001,True,条款解析,2032-02-05,True
113679,芯能转债,123.881,0.1,244.721,120.84,56.0956,12.55,111.5079,AA-,8.8,3.1786447638603694,118.5,124.42500000000001,False,条款解析,2029-10-26,True
113638,台21转债,123.525,-0.65,250.575,127.05,54.4035,16.01,111.3794,AA,6.0,1.352498288843258,112.0,117.60000000000001,True,条款解析,2027-12-29,True
127062,垒知转债,123.943,0.31,253.043,129.1,54.1005,7.56,113.35,AA-,3.963,1.6646132785763177,113.35,119.0175,True,纯债价值回退,2028-04-21,True
111014,李子转债,123.864,-0.66,266.244,142.38,51.1025,18.14,109.9621,AA,6.0,2.8281998631074607,113.8,119.49000000000001,True,条款解析,2029-06-20,True
113650,博22转债,124.434,-0.44,271.07399999999996,146.64,50.4512,23.27,112.8797,AA-,8.0,1.8590006844626967,115.0,120.75,True,条款解析,2028-07-01,True
118042,奥维转债,125.569,0.2,278.729,153.16,49.5997,83.69,111.1624,AA-,11.4,2.967830253251198,117.0,122.85000000000001,True,条款解析,2029-08-10,True
123117,健帆转债,113.3,-0.02,287.56,174.26,41.3106,38.15,108.5815,AA,10.0,0.8350444900752909,108.5815,114.01057500000002,False,纯债价值回退,2027-06-23,True
123180,浙矿转债,128.098,-0.21,291.778,163.68,48.5816,47.59,112.4897,AA-,3.2,2.546201232032854,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,122.924,-0.2,322.964,200.04,40.9696,37.54,113.1785,AA,7.7,2.652977412731006,116.8,122.64,True,条款解析,2029-04-17,True
113660,寿22转债,123.747,-0.31,327.877,204.13,40.6895,36.84,110.5214,AA-,3.98,2.239561943874059,114.0,119.7,True,条款解析,2028-11-17,True
113633,科沃转债,112.601,-0.48,331.111,218.51,35.353,172.97,109.5716,AA,10.4,1.273100616016427,110.0,115.5,False,条款解析,2027-11-30,True
118032,建龙转债,124.222,0.08,353.992,229.77,37.6698,71.41,112.4981,AA-,7.0,2.543463381245722,117.0,122.85000000000001,True,条款解析,2029-03-08,True
118005,天奈转债,122.072,0.18,397.422,275.35,32.522,99.01,108.8381,AA-,8.3,1.431895961670089,110.0,115.5,True,条款解析,2028-01-27,True
123179,立高转债,121.4,-0.05,491.5,370.1,25.8242,94.64,112.7977,AA-,9.5,2.54072553045859,112.7977,118.43758500000001,True,纯债价值回退,2029-03-07,True
