转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113700,海天转债,129.432,-1.12,242.182,112.75,60.838,12.41,102.567,AA,8.01,5.404517453798768,113.4,119.07000000000001,True,条款解析,2032-02-05,True
111014,李子转债,121.298,-0.69,250.428,129.13,52.9379,18.21,110.0929,AA,6.0,2.7761806981519506,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118068,迪威转债,126.8,-1.86,258.77,131.97,54.663,32.49,97.0213,AA-,9.07705,5.73305954825462,113.5,119.17500000000001,True,条款解析,2032-06-04,True
118066,统联转债,129.308,-1.26,267.568,138.26,54.2709,55.96,98.8109,AA-,5.76,5.475701574264202,113.5,119.17500000000001,True,条款解析,2032-03-02,True
118042,奥维转债,123.305,-0.87,272.08500000000004,148.78,49.5639,83.69,111.4081,AA-,11.4,2.915811088295688,117.0,122.85000000000001,True,条款解析,2029-08-10,True
113650,博22转债,122.155,-0.59,281.515,159.36,47.0993,23.27,113.0525,AA-,8.0,1.8069815195071868,115.0,120.75,True,条款解析,2028-07-01,True
123117,健帆转债,109.942,-0.05,282.652,172.71,40.3145,38.15,108.6761,AA,10.0,0.783025325119781,108.6761,114.10990500000001,False,纯债价值回退,2027-06-23,True
123180,浙矿转债,129.1,0.2,291.54999999999995,162.45,49.191,47.59,112.7207,AA-,3.2,2.4941820670773445,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,121.435,-0.4,306.175,184.74,42.6478,37.54,113.3216,AA,7.7,2.6009582477754964,116.8,122.64,False,条款解析,2029-04-17,True
113660,寿22转债,122.059,-0.63,319.649,197.59,41.0152,36.84,110.7254,AA-,3.98,2.187542778918549,114.0,119.7,True,条款解析,2028-11-17,True
118032,建龙转债,123.178,-0.38,361.488,238.31,36.4095,71.41,112.7289,AA-,7.0,2.4914442162902124,117.0,122.85000000000001,True,条款解析,2029-03-08,True
118005,天奈转债,120.089,-0.65,372.599,252.51,34.0673,99.01,108.9697,AA-,8.3,1.379876796714579,110.0,115.5,True,条款解析,2028-01-27,True
113633,科沃转债,111.554,-0.28,386.804,275.25,29.7277,172.97,109.6523,AA,10.4,1.2210814510609171,110.0,115.5,False,条款解析,2027-11-30,True
123179,立高转债,121.466,-0.28,453.466,332.0,28.1171,94.64,113.0287,AA-,9.5,2.48870636550308,113.0287,118.680135,True,纯债价值回退,2029-03-07,True
