转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
113051,节能转债,118.83,-0.02,134.52,15.69,102.7108,3.32,108.7144,AAA,30.0,0.7720739219712526,110.0,115.5,True,条款解析,2027-06-21,True
123149,通裕转债,129.141,-0.16,154.581,25.44,102.952,2.71,110.6024,AA,14.8472,1.7713894592744694,112.0,117.60000000000001,True,条款解析,2028-06-20,True
123114,三角转债,126.43,0.03,154.84,28.41,98.4575,22.69,113.6121,AA-,9.043727,0.6981519507186859,113.6121,119.292705,True,纯债价值回退,2027-05-25,True
113054,绿动转债,126.136,0.43,156.946,30.81,96.4245,8.67,108.3168,AA+,23.6,1.4537987679671458,109.0,114.45,True,条款解析,2028-02-25,True
113048,晶科转债,114.394,0.51,159.66400000000002,45.27,78.7472,4.47,110.9555,AA,30.0,0.6105407255304586,112.0,117.60000000000001,False,条款解析,2027-04-23,True
127050,麒麟转债,122.297,-0.28,159.837,37.54,88.9184,15.07,109.7841,AA,21.989391,1.163586584531143,110.0,115.5,True,条款解析,2027-11-11,True
113640,苏利转债,129.603,-0.92,160.65300000000002,31.05,98.893,10.84,113.9568,AA-,9.57211,1.429158110882957,113.9568,119.65464,True,纯债价值回退,2028-02-16,True
123150,九强转债,129.35,-0.38,161.0,31.65,98.2533,11.45,108.5536,AA-,11.39,1.7987679671457906,110.0,115.5,True,条款解析,2028-06-30,True
123133,佩蒂转债,127.426,-0.78,163.376,35.95,93.7333,15.0,114.3121,AA-,7.2,1.2758384668035592,115.0,120.75,True,条款解析,2027-12-22,True
110087,天业转债,122.246,-0.75,163.68599999999998,41.44,86.4286,5.6,106.7542,AA+,30.0,1.7796030116358659,108.0,113.4,True,条款解析,2028-06-23,True
127034,绿茵转债,118.1,-0.92,164.39,46.29,80.7315,11.21,111.7788,AA-,7.12,0.6297056810403833,113.0,118.65,False,条款解析,2027-04-30,True
113070,渝水转债,124.538,-0.26,167.908,43.37,86.8644,4.72,103.5493,AAA,19.0,4.32580424366872,110.9,116.44500000000001,True,条款解析,2031-01-09,True
113067,燃23转债,126.276,-0.46,168.236,41.96,88.9503,7.24,105.099,AAA,30.0,2.8720054757015743,108.8,114.24,True,条款解析,2029-07-27,True
127046,百润转债,122.885,-1.49,168.555,45.67,84.3581,20.33,109.9997,AA,11.28,1.0458590006844628,110.0,115.5,True,条款解析,2027-09-29,True
113636,甬金转债,128.454,-0.46,170.804,42.35,90.2365,26.22,114.8671,AA-,10.0,1.2511978097193703,115.0,120.75,True,条款解析,2027-12-13,True
110093,神马转债,120.31,-0.67,171.49,51.18,79.5792,8.08,105.7602,AAA,30.0,2.507871321013005,108.8,114.24,True,条款解析,2029-03-16,True
113649,丰山转债,128.186,-0.55,176.036,47.85,86.701,13.61,113.1086,AA-,5.0,1.7905544147843941,115.0,120.75,True,条款解析,2028-06-27,True
110100,龙建转债,116.4,-0.51,176.84,60.44,72.549,4.59,102.7465,AA,10.0,5.360711841204655,113.4,119.07000000000001,False,条款解析,2032-01-22,True
127054,双箭转债,121.832,-0.67,177.132,55.3,78.4483,6.96,111.2758,AA,5.1364,1.4154688569472964,112.0,117.60000000000001,True,条款解析,2028-02-11,True
123172,漱玉转债,124.293,-1.17,177.833,53.54,80.9524,14.91,111.4998,AA-,8.0,2.2587268993839835,115.0,120.75,True,条款解析,2028-12-15,True
127108,太能转债,123.008,-0.2,178.94799999999998,55.94,78.8809,5.54,108.1024,AA+,29.5,4.539356605065024,108.1024,113.50752000000001,True,纯债价值回退,2031-03-28,True
123183,海顺转债,124.675,-0.44,179.255,54.58,80.6535,11.63,112.6291,AA-,6.33,2.5270362765229293,117.0,122.85000000000001,True,条款解析,2029-03-23,True
123119,康泰转2,119.7,-0.5,179.54000000000002,59.84,74.8885,15.69,110.5467,AA,20.0,0.837782340862423,110.5467,116.07403500000001,True,纯债价值回退,2027-07-15,True
127059,永东转2,127.709,-0.51,181.37900000000002,53.67,83.1073,8.11,113.6253,AA-,3.8,1.571526351813826,113.6253,119.306565,True,纯债价值回退,2028-04-08,True
110095,双良转债,114.863,-0.17,183.07299999999998,68.21,68.2848,6.18,106.5562,AA-,26.0,2.9048596851471595,111.8,117.39,False,条款解析,2029-08-08,True
127102,浙建转债,119.159,-0.54,185.619,66.46,71.5831,10.17,105.9904,AA+,10.0,3.2854209445585214,111.3,116.865,True,条款解析,2029-12-25,True
111018,华康转债,124.371,-0.14,186.511,62.14,76.7063,15.97,111.0832,AA-,13.03023,3.2854209445585214,118.5,124.42500000000001,False,条款解析,2029-12-25,True
113652,伟22转债,120.67,-0.4,187.47,66.8,72.3449,19.02,108.4941,AA,14.77,1.8590006844626967,110.0,115.5,True,条款解析,2028-07-22,True
111004,明新转债,129.812,-0.67,189.83200000000002,60.02,81.1243,24.37,114.1782,AA-,6.73,1.5468856947296372,115.0,120.75,True,条款解析,2028-03-30,True
