转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
123119,康泰转2,117.997,-2.56,176.637,58.64,74.3786,15.69,110.5892,AA,20.0,0.8240930869267625,110.5892,116.11866,True,纯债价值回退,2027-07-15,True
113649,丰山转债,128.835,1.17,178.57500000000002,49.74,86.0397,13.61,113.1818,AA-,5.0,1.7768651608487338,115.0,120.75,True,条款解析,2028-06-27,True
123172,漱玉转债,125.35,0.3,178.92,53.57,81.6231,14.91,111.5392,AA-,8.0,2.245037645448323,115.0,120.75,True,条款解析,2028-12-15,True
127054,双箭转债,122.557,0.39,179.357,56.8,78.1609,6.96,111.3466,AA,5.1364,1.4017796030116358,112.0,117.60000000000001,True,条款解析,2028-02-11,True
127108,太能转债,124.036,0.52,182.006,57.97,78.5199,5.54,108.1419,AA+,29.5,4.525667351129363,108.1419,113.548995,True,纯债价值回退,2031-03-28,True
127059,永东转2,128.78,0.98,182.82,54.04,83.6005,8.11,113.7304,AA-,3.8,1.5578370978781657,113.7304,119.41692,True,纯债价值回退,2028-04-08,True
123183,海顺转债,125.974,0.74,183.00400000000002,57.03,80.2236,11.63,112.6873,AA-,6.33,2.513347022587269,117.0,122.85000000000001,True,条款解析,2029-03-23,True
110100,龙建转债,117.912,0.38,184.442,66.53,70.8061,4.59,102.7799,AA,10.0,5.347022587268994,113.4,119.07000000000001,False,条款解析,2032-01-22,True
110095,双良转债,114.634,0.18,186.164,71.53,66.8285,6.18,106.6529,AA-,26.0,2.891170431211499,111.8,117.39,False,条款解析,2029-08-08,True
127102,浙建转债,119.074,-0.01,188.204,69.13,70.4031,10.17,105.99,AA+,10.0,3.271731690622861,111.3,116.865,True,条款解析,2029-12-25,True
110086,精工转债,120.839,0.13,189.719,68.88,71.5536,4.57,110.9725,AA,20.0,1.596167008898015,110.9725,116.521125,True,纯债价值回退,2028-04-22,True
113652,伟22转债,121.54,-0.45,190.52,68.98,71.9243,19.02,108.5394,AA,14.77,1.8453114305270362,110.0,115.5,True,条款解析,2028-07-22,True
113682,益丰转债,124.092,-0.34,196.642,72.55,71.9148,31.44,107.7548,AA,17.97432,3.460643394934976,113.3,118.965,True,条款解析,2030-03-04,True
113674,华设转债,126.838,0.13,197.348,70.51,74.3885,6.95,109.9657,AA,4.0,2.841889117043121,113.8,119.49000000000001,True,条款解析,2029-07-21,True
127069,小熊转债,124.778,0.07,197.868,73.09,72.0888,43.71,113.3518,AA-,5.36,1.9028062970568105,113.3518,119.01939,True,纯债价值回退,2028-08-12,True
110090,爱迪转债,125.137,-0.39,198.067,72.93,72.3615,17.15,109.2056,AA,15.7,2.0177960301163584,109.2056,114.66588000000002,True,纯债价值回退,2028-09-23,True
111018,华康转债,124.378,0.45,200.15800000000002,75.78,70.7577,15.97,111.2088,AA-,13.03023,3.271731690622861,118.5,124.42500000000001,False,条款解析,2029-12-25,True
123216,科顺转债,121.99,0.78,200.39,78.4,68.3812,6.61,111.3885,AA-,21.98,2.8802190280629705,116.8,122.64,False,条款解析,2029-08-04,True
113692,保隆转债,127.153,0.19,200.953,73.8,73.1614,39.16,105.4277,AA,13.9,4.120465434633813,113.1,118.755,True,条款解析,2030-10-31,True
113647,禾丰转债,116.669,-0.45,202.639,85.97,62.7354,10.09,110.9725,AA,15.0,1.596167008898015,112.0,117.60000000000001,False,条款解析,2028-04-22,True
123193,海能转债,125.421,0.61,206.921,81.5,69.1034,14.5,112.5178,AA-,6.0,2.5708418891170433,117.0,122.85000000000001,True,条款解析,2029-04-13,True
113627,太平转债,111.185,-0.01,207.04500000000002,95.86,56.7686,20.61,108.6144,AA,8.0,0.8240930869267625,110.0,115.5,False,条款解析,2027-07-15,True
123168,惠云转债,127.069,1.01,210.00900000000001,82.94,69.46,10.74,113.8136,AA-,4.9,2.184804928131417,113.8136,119.50428,True,纯债价值回退,2028-11-23,True
113648,巨星转债,116.169,-0.28,213.409,97.24,58.8969,24.84,109.0093,AA-,10.0,1.6043805612594113,110.0,115.5,True,条款解析,2028-04-25,True
127068,顺博转债,119.286,0.41,219.426,100.14,59.6,10.0,106.1097,AA-,8.3,1.9028062970568105,106.1097,111.41518500000001,True,纯债价值回退,2028-08-12,True
113679,芯能转债,125.728,-0.17,220.048,94.32,64.7012,12.55,111.8842,AA-,8.8,3.1074606433949348,118.5,124.42500000000001,True,条款解析,2029-10-26,True
127085,韵达转债,118.069,-0.24,220.949,102.88,58.196,11.53,106.7643,AA+,24.5,2.565366187542779,109.8,115.29,True,条款解析,2029-04-11,True
127044,蒙娜转债,116.024,-0.2,221.824,105.8,56.3765,19.76,110.2311,AA-,11.6893,0.9117043121149897,110.2311,115.742655,True,纯债价值回退,2027-08-16,True
113634,珀莱转债,120.846,-0.09,222.61599999999999,101.77,59.8918,94.27,114.6227,AA,7.51713,1.2238193018480492,115.0,120.75,True,条款解析,2027-12-08,True
123113,仙乐转债,114.66,0.21,225.18,110.52,54.4651,31.69,111.8724,AA-,10.248929,0.5859000684462696,113.0,118.65,False,条款解析,2027-04-19,True
113655,欧22转债,117.875,-0.26,227.655,109.78,56.1903,51.29,110.4041,AA,20.0,1.8836413415468858,110.4041,115.924305,True,纯债价值回退,2028-08-05,True
123264,双乐转债,121.78,0.35,228.34,106.56,58.956,36.4,100.308,AA-,8.0,5.2731006160164275,113.5,119.17500000000001,True,条款解析,2031-12-26,True
113666,爱玛转债,120.62,-0.22,228.54000000000002,107.92,58.014,37.06,108.8708,AA,20.0,2.43668720054757,111.8,117.39,True,条款解析,2029-02-23,True
113671,武进转债,126.139,0.82,228.579,102.44,62.3096,7.88,108.1206,AA,3.1,2.811772758384668,108.1206,113.52663,True,纯债价值回退,2029-07-10,True
113638,台21转债,122.466,-0.15,230.166,107.7,58.9631,16.01,111.573,AA,6.0,1.2813141683778233,112.0,117.60000000000001,True,条款解析,2027-12-29,True
123192,科思转债,123.835,0.23,231.865,108.03,59.5266,17.32,112.5178,AA-,7.249178,2.5708418891170433,117.0,122.85000000000001,True,条款解析,2029-04-13,True
111009,盛泰转债,120.495,-0.33,236.235,115.74,55.8516,10.51,109.4568,AA,7.0118,2.1409993155373033,111.8,117.39,True,条款解析,2028-11-07,True
127062,垒知转债,122.578,0.44,243.21800000000002,120.64,55.5556,7.56,113.6428,AA-,3.963,1.593429158110883,113.6428,119.32494,True,纯债价值回退,2028-04-21,True
113700,海天转债,127.706,-0.21,245.406,117.7,58.6624,12.41,102.6655,AA,8.01,5.385352498288843,113.4,119.07000000000001,True,条款解析,2032-02-05,True
113693,志邦转债,119.868,-0.29,251.088,131.22,51.8419,11.13,105.497,AA,6.7,4.498288843258043,113.8,119.49000000000001,True,条款解析,2031-03-18,True
111014,李子转债,120.126,-0.18,267.026,146.9,48.6546,18.21,110.1401,AA,6.0,2.757015742642026,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118042,奥维转债,123.692,0.65,270.752,147.06,50.0657,83.69,111.5308,AA-,11.4,2.8966461327857633,117.0,122.85000000000001,True,条款解析,2029-08-10,True
118068,迪威转债,126.651,0.37,272.761,146.11,51.462,32.49,97.641,AA-,9.07705,5.713894592744696,113.5,119.17500000000001,True,条款解析,2032-06-04,True
113650,博22转债,121.585,0.64,287.995,166.41,45.6382,23.27,113.1539,AA-,8.0,1.787816563997262,115.0,120.75,True,条款解析,2028-07-01,True
123117,健帆转债,109.585,0.02,290.165,180.58,39.0564,38.15,108.7171,AA,10.0,0.7638603696098563,108.7171,114.152955,False,纯债价值回退,2027-06-23,True
118066,统联转债,126.463,0.38,295.033,168.57,47.0872,55.96,99.2616,AA-,5.76,5.456536618754278,113.5,119.17500000000001,True,条款解析,2032-03-02,True
123180,浙矿转债,128.892,0.19,309.11199999999997,180.22,45.9971,47.59,112.7993,AA-,3.2,2.4750171115674195,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,121.06,-0.08,321.63,200.57,40.277,37.54,113.3702,AA,7.7,2.5817932922655715,116.8,122.64,False,条款解析,2029-04-17,True
113660,寿22转债,122.186,-0.34,343.026,220.84,38.0836,36.84,110.7873,AA-,3.98,2.1683778234086244,114.0,119.7,True,条款解析,2028-11-17,True
118005,天奈转债,120.213,0.36,373.60299999999995,253.39,34.0168,99.01,109.1254,AA-,8.3,1.3607118412046544,110.0,115.5,True,条款解析,2028-01-27,True
118032,建龙转债,122.94,-0.05,375.52,252.58,34.8691,71.41,112.8072,AA-,7.0,2.4722792607802875,117.0,122.85000000000001,True,条款解析,2029-03-08,True
113633,科沃转债,110.971,-0.22,398.121,287.15,28.6639,172.97,109.7567,AA,10.4,1.2019164955509924,110.0,115.5,False,条款解析,2027-11-30,True
123179,立高转债,120.85,0.11,482.03,361.18,26.2046,94.64,113.1072,AA-,9.5,2.4695414099931554,113.1072,118.76256000000001,True,纯债价值回退,2029-03-07,True
