转债代码,转债名称,转债价格,转债涨跌%,双低值,转股溢价率%,转股价值,正股价,纯债价值,评级,发行规模(亿),剩余年限,剩余本息锚,买入上限,价格超买入上限,锚来源,到期日,存续
123133,佩蒂转债,128.941,-0.2,181.471,52.53,84.5333,15.0,114.1678,AA-,7.2,1.325119780971937,115.0,120.75,True,条款解析,2027-12-22,True
127054,双箭转债,124.8,-0.08,183.59,58.79,78.592,6.96,111.1765,AA,5.1364,1.4647501711156743,112.0,117.60000000000001,True,条款解析,2028-02-11,True
123183,海顺转债,129.0,-1.45,184.47,55.47,82.9751,11.63,112.3925,AA-,6.33,2.5763175906913074,117.0,122.85000000000001,True,条款解析,2029-03-23,True
127108,太能转债,123.924,-0.06,185.464,61.54,76.7148,5.54,107.895,AA+,29.5,4.588637919233402,107.895,113.28975,True,纯债价值回退,2031-03-28,True
110095,双良转债,116.797,-0.47,189.067,72.27,67.7994,6.18,106.317,AA-,26.0,2.954140999315537,111.8,117.39,False,条款解析,2029-08-08,True
113652,伟22转债,126.56,-0.04,190.87,64.31,77.0242,19.02,108.3627,AA,14.77,1.9082819986310746,110.0,115.5,True,条款解析,2028-07-22,True
110086,精工转债,123.5,0.45,190.98000000000002,67.48,73.7418,4.57,110.7969,AA,20.0,1.6591375770020533,110.7969,116.336745,True,纯债价值回退,2028-04-22,True
110100,龙建转债,121.6,-0.45,192.29,70.69,71.2418,4.59,102.2852,AA,10.0,5.409993155373032,113.4,119.07000000000001,True,条款解析,2032-01-22,True
123216,科顺转债,122.973,-0.02,194.103,71.13,71.8608,6.61,111.0389,AA-,21.98,2.943189596167009,116.8,122.64,True,条款解析,2029-08-04,True
127102,浙建转债,121.027,-0.04,195.86700000000002,74.84,69.2232,10.17,105.8511,AA+,10.0,3.3347022587268995,111.3,116.865,True,条款解析,2029-12-25,True
113682,益丰转债,127.829,-0.55,197.75900000000001,69.93,75.2226,31.44,107.5709,AA,17.97432,3.5236139630390144,113.3,118.965,True,条款解析,2030-03-04,True
113674,华设转债,127.834,-0.28,198.69400000000002,70.86,74.8201,6.95,109.7994,AA,4.0,2.9048596851471595,113.8,119.49000000000001,True,条款解析,2029-07-21,True
127069,小熊转债,128.37,-0.48,200.86,72.49,74.4223,43.71,113.1082,AA-,5.36,1.9657768651608487,113.1082,118.76361,True,纯债价值回退,2028-08-12,True
113627,太平转债,115.182,-0.23,204.942,89.76,60.6987,20.61,108.4901,AA,8.0,0.8870636550308009,110.0,115.5,False,条款解析,2027-07-15,True
111018,华康转债,124.02,0.06,207.63,83.61,67.5439,15.96,110.84,AA-,13.03023,3.3347022587268995,118.5,124.42500000000001,False,条款解析,2029-12-25,True
111004,明新转债,126.144,-0.6,207.834,81.69,69.4296,24.37,114.0188,AA-,6.73,1.596167008898015,115.0,120.75,True,条款解析,2028-03-30,True
113647,禾丰转债,118.681,0.3,208.161,89.48,62.6363,10.09,110.7969,AA,15.0,1.6591375770020533,112.0,117.60000000000001,True,条款解析,2028-04-22,True
123193,海能转债,126.762,-0.46,212.232,85.47,68.3448,14.5,112.2141,AA-,6.0,2.6338124572210813,117.0,122.85000000000001,True,条款解析,2029-04-13,True
123168,惠云转债,127.907,0.14,215.067,87.16,68.3426,10.74,113.5605,AA-,4.9,2.2477754962354553,113.5605,119.23852500000001,True,纯债价值回退,2028-11-23,True
113655,欧22转债,120.849,-0.18,215.709,94.86,62.0199,51.29,110.2235,AA,20.0,1.946611909650924,110.2235,115.73467500000001,True,纯债价值回退,2028-08-05,True
127068,顺博转债,123.609,0.17,219.809,96.2,63.0,10.0,105.8816,AA-,8.3,1.9657768651608487,105.8816,111.17568000000001,True,纯债价值回退,2028-08-12,True
113648,巨星转债,116.519,-0.18,219.919,103.4,57.2866,24.84,108.7569,AA-,10.0,1.6673511293634498,110.0,115.5,True,条款解析,2028-04-25,True
113693,志邦转债,124.524,0.49,223.94400000000002,99.42,62.4438,11.13,105.2464,AA,6.7,4.561259411362081,113.8,119.49000000000001,True,条款解析,2031-03-18,True
123192,科思转债,124.8,-0.12,225.31,100.51,62.2402,17.32,112.2141,AA-,7.249178,2.6338124572210813,117.0,122.85000000000001,True,条款解析,2029-04-13,True
113634,珀莱转债,122.551,-0.21,226.811,104.26,59.9979,94.27,114.4575,AA,7.51713,1.2867898699520877,115.0,120.75,True,条款解析,2027-12-08,True
123264,双乐转债,123.687,0.11,227.127,103.44,60.7967,36.4,99.1931,AA-,8.0,5.336071184120465,113.5,119.17500000000001,True,条款解析,2031-12-26,True
113671,武进转债,127.456,0.04,228.32600000000002,100.87,63.4518,7.88,107.9561,AA,3.1,2.8747433264887063,107.9561,113.35390500000001,True,纯债价值回退,2029-07-10,True
123113,仙乐转债,114.75,-0.02,228.91,114.16,53.5816,31.69,111.6972,AA-,10.248929,0.648870636550308,113.0,118.65,False,条款解析,2027-04-19,True
113666,爱玛转债,121.866,0.3,229.036,107.17,58.8235,37.06,108.6926,AA,20.0,2.4996577686516086,111.8,117.39,True,条款解析,2029-02-23,True
113679,芯能转债,126.062,1.76,230.462,104.4,61.6733,12.55,111.5207,AA-,8.8,3.1704312114989732,118.5,124.42500000000001,True,条款解析,2029-10-26,True
127085,韵达转债,121.38,-0.1,232.79,111.41,57.4154,11.53,106.6208,AA+,24.5,2.628336755646817,109.8,115.29,True,条款解析,2029-04-11,True
111009,盛泰转债,121.289,-1.01,242.219,120.93,54.9001,10.51,109.2741,AA,7.0118,2.2039698836413417,111.8,117.39,True,条款解析,2028-11-07,True
113700,海天转债,129.504,0.33,246.394,116.89,59.7099,12.41,102.1414,AA,8.01,5.448323066392882,113.4,119.07000000000001,True,条款解析,2032-02-05,True
127044,蒙娜转债,115.062,-0.59,246.832,131.77,49.6457,19.76,110.0293,AA-,11.6893,0.974674880219028,110.0293,115.53076500000002,False,纯债价值回退,2027-08-16,True
113638,台21转债,123.881,0.29,249.261,125.38,54.9656,16.01,111.4086,AA,6.0,1.3442847364818618,112.0,117.60000000000001,True,条款解析,2027-12-29,True
127062,垒知转债,123.901,-0.03,252.361,128.46,54.2328,7.56,113.3788,AA-,3.963,1.6563997262149213,113.3788,119.04774,True,纯债价值回退,2028-04-21,True
111014,李子转债,123.214,-0.52,267.48400000000004,144.27,50.441,18.14,109.9706,AA,6.0,2.8199863107460645,113.8,119.49000000000001,True,条款解析,2029-06-20,True
118042,奥维转债,125.908,0.27,273.848,147.94,50.7827,83.69,111.1788,AA-,11.4,2.9596167008898013,117.0,122.85000000000001,True,条款解析,2029-08-10,True
113650,博22转债,123.946,-0.39,275.626,151.68,49.248,23.27,112.9037,AA-,8.0,1.8507871321013005,115.0,120.75,True,条款解析,2028-07-01,True
123117,健帆转债,113.158,-0.13,290.598,177.44,40.7864,38.15,108.5966,AA,10.0,0.8268309377138946,108.5966,114.02643,False,纯债价值回退,2027-06-23,True
123180,浙矿转债,127.967,-0.1,295.537,167.57,47.8252,47.59,112.5102,AA-,3.2,2.537987679671458,117.0,122.85000000000001,True,条款解析,2029-03-09,True
113670,金23转债,122.766,-0.13,324.976,202.21,40.6233,37.54,113.1894,AA,7.7,2.64476386036961,116.8,122.64,True,条款解析,2029-04-17,True
113660,寿22转债,123.613,-0.11,331.723,208.11,40.1194,36.84,110.5426,AA-,3.98,2.2313483915126624,114.0,119.7,True,条款解析,2028-11-17,True
118032,建龙转债,124.191,-0.02,358.091,233.9,37.1937,71.41,112.5186,AA-,7.0,2.535249828884326,117.0,122.85000000000001,True,条款解析,2029-03-08,True
113633,科沃转债,112.57,-0.03,366.27,253.7,31.8263,172.97,109.5999,AA,10.4,1.264887063655031,110.0,115.5,False,条款解析,2027-11-30,True
118005,天奈转债,121.999,-0.06,403.409,281.41,31.9867,99.01,108.8694,AA-,8.3,1.4236824093086926,110.0,115.5,True,条款解析,2028-01-27,True
123179,立高转债,121.6,0.16,501.90999999999997,380.31,25.317,94.64,112.8183,AA-,9.5,2.532511978097194,112.8183,118.459215,True,纯债价值回退,2029-03-07,True
